mode,query_id,query_type,case_type,run_status,used_decomposition,paper_reranking_enabled,num_subproblems_run,num_returned_equipment,original_query,top1_equipment,top1_match_label,top1_match_score,best_match_score_any_rank,best_match_label_any_rank,strict_top1_correct,relaxed_top1_correct,strict_found_anywhere,relaxed_found_anywhere,error,ndcg_at_1,strict_top3_correct,relaxed_top3_correct,ndcg_at_3,strict_top5_correct,relaxed_top5_correct,ndcg_at_5
test_problem_answer_output,isomer_selective_action,method_selection,literature_supported_inventory_uncertain,completed,False,True,1,4,I need to separate gas-phase isomers before laser spectroscopy because my target has multiple conformers with different absorption behavior.,ion mobility-mass spectrometer,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.3391602052736161
test_problem_answer_output,item1,specific,paper_grounded_local_candidate,completed,False,True,1,3,"The experiment needs to isolate oligonucleotide ions, select a precursor by m/z, irradiate it with tunable soft X-rays, and detect photofragments to measure action spectra. What specific instrument/setup was used for this gas-phase oligonucleotide photoabsorption experiment?",ion trap fixed end-station with cryogenic linear RF ion trap and reflectron TOF mass spectrometer,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,1.0,True,True,0.7227265726449517
test_problem_answer_output,item1,specific,paper_grounded_local_candidate,completed,False,True,1,3,I need to reproduce the paper’s low-temperature and time-resolved photoluminescence measurements on mixed tin-lead perovskite thin films.,streak camera,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.7653606369886218,True,True,0.5979795890554701
test_problem_answer_output,jacs3c07103_q1,specific,paper_grounded_local_candidate,completed,False,True,1,4,I need to monitor the real-time reassembly of flash-diluted C8S3 molecular nanotubes in a flow cell and confirm patch-like growth with polarization-resolved 2D spectroscopy.,microfluidic flow cell,no_match,0.0,3.0,must_have_or_best_match,False,False,True,True,,0.0,True,True,0.2960819109658653,True,True,0.2806977062064349
test_problem_answer_output,jef_sem,specific,paper_grounded_local_candidate,completed,False,True,1,2,I need to image the hollow stellate network and transverse/longitudinal morphology of Juncus effusus aerenchyma tissue at high resolution.,scanning electron microscope,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.511576141875023,True,True,0.43933947918820293
test_problem_answer_output,k3cro4_magnetometry,specific,paper_grounded_local_candidate,completed,False,True,1,1,"I need the instrument used to measure the DC/AC magnetic susceptibility, magnetization-field curves, and thermoremanent magnetization decay of K3CrO4.",Quantum Design MPMS SQUID-based magnetometer,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.3666495063604039
test_problem_answer_output,kap95_nsp1_nanopore_recording_setup,specific,paper_grounded_local_candidate,completed,False,True,1,2,What specific instrument setup was used to record ionic current through Nsp1-coated solid-state nanopores while titrating Kap95?,solid-state nanopore ionic current recording setup with Ag/AgCl electrodes and voltage bias,no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,keithley2410_iv_memristor,specific,paper_grounded_local_candidate,completed,False,True,1,1,"For Nb-doped SrTiO3 memristive junctions, what physical instrument was used to perform the current-voltage characterization under vacuum during device testing?",field electron emission microscope,no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,kiss-leed-001,specific,paper_grounded_local_candidate,completed,False,True,1,2,I need to check whether UHV-exfoliated TMDC monolayers on Au(111) or Ag(111) have a preferred rotational alignment with the substrate and to verify the substrate surface is clean before and after exfoliation. What instrument would I use?,scanning tunneling microscope,no_match,0.0,3.0,must_have_or_best_match,False,False,True,True,,0.0,True,True,0.2960819109658653,True,True,0.25427392310364916
test_problem_answer_output,kr_cu_esa,specific,paper_grounded_local_candidate,completed,False,True,1,1,Which instrument/setup was used to record the kinetic-energy spectra of backscattered Kr ions from the Cu target in the single-collision scattering experiment?,rotatable high-precision electrostatic analyzer,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.40301463303053875
test_problem_answer_output,lab_xas_xes_1,method_selection,literature_supported_inventory_uncertain,completed,False,True,1,4,"I need a laboratory X-ray setup for routine characterization of catalysts where I can measure both transmission XAS and non-resonant XES on the same benchtop instrument, without relying on a synchrotron for every sample.",laboratory-based hard X-ray Rowland-circle monochromator,no_match,0.0,3.0,must_have_or_best_match,False,False,True,True,,0.0,True,True,0.2960819109658653,True,True,0.21398626473452756
test_problem_answer_output,lab_xas_xes_2,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,True,1,5,"My catalyst samples are only stable during long reactions, and I want to follow slow in situ changes over many hours to days. What laboratory X-ray equipment should I use for time-resolved or long-term XAS on a working reactor or cell?",laboratory-based X-ray absorption spectrometer,no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,lab_xes_3,method_selection,literature_supported_inventory_uncertain,completed,False,True,1,2,I want to determine ligand identity and covalency from weak Kβ satellite features in transition-metal complexes. What physical instrument family is best for high-resolution laboratory X-ray emission work?,laboratory Rowland-circle monochromator with spherically-bent crystal analyzer (SBCA)-based X-ray emission spectrometer,no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,langmuir-trough-pressure-control,specific,paper_grounded_local_candidate,completed,False,True,1,2,Which physical setup would you use to perform the pressure-controlled Langmuir-Schaefer deposition step used to assemble and compress PbS quantum-dot superlattices at a liquid interface inside a glovebox?,Langmuir trough with movable barriers,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.3391602052736161
test_problem_answer_output,lb_trough_surface_pressure_isotherm,specific,paper_grounded_local_candidate,completed,False,True,1,1,I need to prepare decacyclene monolayers at the air-water interface and record compression-decompression isotherms before transfer onto substrates. What instrument/setup should I use?,Langmuir trough,supporting_but_not_ideal,1.0,1.0,supporting_but_not_ideal,False,False,False,False,,0.14285714285714285,False,False,0.06703981800325093,False,False,0.05459082352354772
test_problem_answer_output,lcr_cv_hsl,specific,paper_grounded_local_candidate,completed,False,True,1,3,I need to measure both capacitance-voltage hysteresis and remanent resistance-voltage loops in a high-resistance ferroelectric memristor with AC readout. What instrument/setup should I use?,frequency response analyzer with dielectric interface,no_match,0.0,1.0,supporting_but_not_ideal,False,False,False,False,,0.0,False,False,0.033519909001625464,False,False,0.024225728948115435
test_problem_answer_output,lipid_imaging,method_selection,literature_supported_inventory_uncertain,completed,False,True,1,5,"I need to map where phospholipids and their oxidation-related changes are located in tissue sections, ideally with better spatial detail than standard MALDI imaging.",gas cluster ion beam secondary ion mass spectrometer,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.596170973579556,True,True,0.48709935195084586
test_problem_answer_output,liqair_qd_adsorption_geometry,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,True,1,4,I am studying PbSe quantum dots at a liquid-air interface and need to determine their adsorption geometry and in-plane ordering as the monolayer forms. Which instrument family fits best?,scanning tunneling microscope/spectroscope,no_match,0.0,1.0,supporting_but_not_ideal,False,False,False,False,,0.0,False,False,0.033519909001625464,False,False,0.024225728948115435
test_problem_answer_output,live-multicolor-chromatin,process_optimization,literature_supported_inventory_uncertain,completed,False,True,1,4,I want to image chromatin and chromatin-associated proteins in living cells with the lowest possible phototoxicity and ideally multiple colors.,super-resolution microscopy system,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.3391602052736161
test_problem_answer_output,lsmo_resistive_switching_source_meter,specific,paper_grounded_local_candidate,completed,False,True,1,2,"I need to reproduce the current- and voltage-controlled volatile resistive switching measurements on patterned La0.67Sr0.33MnO3 thin films, including hysteretic I-V sweeps at different temperatures.",source-measure unit,acceptable_alternative,2.0,2.0,acceptable_alternative,False,True,False,True,,0.42857142857142855,False,True,0.20111945400975278,False,True,0.17272055701308803
test_problem_answer_output,lt_tem_cryogenic_biasing_csO,specific,paper_grounded_local_candidate,completed,False,True,1,3,What physical instrument setup would you recommend to directly image electric-field-driven skyrmion lattice changes in thin Cu2OSeO3 films at liquid-helium temperature while applying in situ bias and magnetic field?,Lorentz transmission electron microscope with cryogenic in situ biasing holder,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.3391602052736161
test_problem_answer_output,lugdunomycin_structural_determination,specific,paper_grounded_local_candidate,completed,False,True,1,1,I need to confirm the stereochemistry and identity of a synthetic Diels–Alder product related to lugdunomycin; what physical instrument would I use for crystal-structure determination?,single-crystal X-ray diffractometer,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.38213576466483407
test_problem_answer_output,mSLA-printing-equipment,specific,paper_grounded_local_candidate,completed,False,True,1,1,"I need the specific 3D printer setup used to fabricate the PCLA lotus structure, suspended spring, and tensile specimens from the photoink.",bottom-up mSLA/DLP 3D printer,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.3666495063604039
test_problem_answer_output,magnetic-cilia-array-setup,specific,paper_grounded_local_candidate,completed,False,True,1,4,I need the physical setup used to generate and study metachronal motion in an array of programmable artificial cilia under a rotating magnetic field.,rotating permanent magnet,no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,magnetic-soft-swimmer-collective,specific,paper_grounded_local_candidate,completed,False,True,1,2,"I need to study the collective swimming and hydrodynamic interactions of magnetically actuated soft robotic swimmers under a rotating magnetic field, including their 3D trajectories and spacing changes over actuation cycles. What physical instrument/setup should I use?",uniform rotating magnetic field setup,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.3391602052736161
test_problem_answer_output,magnetic_actuation_observation_setup,specific,paper_grounded_local_candidate,completed,False,True,1,3,You want to reproduce the paper’s particle-transport experiment: a magnetic cilia array in a circular microfluidic chip must be actuated while recording microparticle motion for directional transport analysis. What physical instrument setup should you use?,rotating permanent magnet actuating setup,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.7462155048864012,True,True,0.539309774301071
test_problem_answer_output,magneto_pl_setup,specific,paper_grounded_local_candidate,completed,False,True,1,5,"I need a physical instrument setup to measure photoluminescence from perovskite films under very high magnetic field, including field-dependent peak shifts and brightening of low-temperature emission states.",high-field superconducting magnet,supporting_but_not_ideal,1.0,1.0,supporting_but_not_ideal,False,False,False,False,,0.14285714285714285,False,False,0.06703981800325093,False,False,0.05459082352354772
test_problem_answer_output,magnetoelastic,method_selection,literature_supported_inventory_uncertain,completed,False,True,1,5,I want to measure magnon-phonon hybridization and verify strong magnetoelastic coupling in a magnetic-insulator thin film.,cavity-enhanced magneto-Raman spectroscopy setup,no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,magnon-nonlocal-lockin,specific,paper_grounded_local_candidate,completed,False,True,1,4,I need to measure first- and second-harmonic nonlocal voltages from a Pt/YIG magnon transport device while applying AC injector current and DC gate bias.,lock-in amplifier,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.5027986350243819,True,True,0.4318013925327201
test_problem_answer_output,magnon_gate_litho,specific,paper_grounded_local_candidate,completed,False,True,1,1,I need to fabricate a nonlocal magnon transistor device on YIG with Pt injector/detector strips and a permalloy magnetic gate. What specific fabrication instrument should I use to define the nanoscale electrode and gate patterns?,electron beam lithography system,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.5874203951744313,True,True,0.5874203951744313
test_problem_answer_output,mapbbr3_pl_setup,specific,paper_grounded_local_candidate,completed,False,True,1,2,"I need to measure steady-state and time-resolved photoluminescence from MAPbBr3 thin films after 400 nm excitation, and I also want the emission to be dispersed and recorded for lifetime and intensity analysis.",streak camera,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.3391602052736161
test_problem_answer_output,mas-dnp-fast-mas-probe,specific,paper_grounded_local_candidate,completed,False,True,1,3,"I need to run fast MAS DNP-enhanced solid-state NMR on milligram-scale organic or biological solids at about 100 K, with 1H/13C double-resonance capability and spinning around 35-40 kHz. What instrument/setup should I look for?",low-temperature fast MAS DNP solid-state NMR probe with 1.3 mm rotor,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.5027986350243819,True,True,0.4318013925327201
test_problem_answer_output,mas_in_situ_irradiation_setup,specific,paper_grounded_local_candidate,completed,False,True,1,5,"We need to reproduce the paper's light-triggered solid-state NMR experiments on photoresponsive samples under magic-angle spinning, using the same style of in situ irradiation arrangement.",in situ photo-irradiation MAS NMR setup,no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,md-lammps-sim,specific,paper_grounded_local_candidate,completed,False,True,1,0,What physical instrument or setup did the authors use to study the anomalous diffusion of branched polymers in crosslinked networks?,,no_equipment_returned,0.0,0.0,no_equipment_returned,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,mechanowetting_traveling_wave_slug_transport,specific,paper_grounded_local_candidate,completed,False,True,1,3,What physical instrument/setup would you use to generate traveling-wave surface topographies for microfluidic slug transport by mechanowetting?,light-responsive liquid crystal polymer traveling-wave surface setup,no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,metavalent_bonding_probe,method_selection,literature_supported_inventory_uncertain,completed,False,True,1,2,I want to distinguish metavalent solids like GeTe from hypervalent molecular crystals such as XeF2 by directly probing the electronic states and bonding near the Fermi level.,scanning tunneling microscope with scanning tunneling spectroscopy,no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,metavalent_lattice_response,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,True,1,3,"I need to measure whether a candidate phase-change solid shows the unusual lattice response associated with metavalent bonding, especially strong anharmonicity or a Peierls-like distortion.",Ultrafast terahertz spectroscopy system,no_match,0.0,1.0,supporting_but_not_ideal,False,False,False,False,,0.0,False,False,0.033519909001625464,False,False,0.024225728948115435
test_problem_answer_output,micro_pl_setup_for_mn_hoip_pl,specific,paper_grounded_local_candidate,completed,False,True,1,5,What physical instrument setup would you recommend for temperature-dependent micro-photoluminescence measurements on small Mn-based hybrid perovskite crystals in backscattering geometry?,closed-loop helium cryostat,no_match,0.0,2.0,acceptable_alternative,False,False,False,True,,0.0,False,True,0.10055972700487639,False,True,0.0785677513629437
test_problem_answer_output,microfluidic_particle_manipulation_broad,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,True,1,5,"I need a particle-manipulation platform for a microfluidic chip that can sort, trap, or transport cells and other suspended particles with good throughput, and I want to choose the best physical instrument family for this general use case.",Inertial microfluidic chip / inertial microfluidics platform,no_match,0.0,3.0,must_have_or_best_match,False,False,True,True,,0.0,True,True,0.23463936301137825,True,True,0.16958010263680806
test_problem_answer_output,micropipette_aspiration_chmp,specific,paper_grounded_local_candidate,completed,False,True,1,3,"I need to measure whether ESCRT-III protein coats make GUV membranes harder or easier to deform, using the same physical setup as in this paper.",micropipette aspiration system,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.4448953383756435
test_problem_answer_output,microscope_camera_clearance,specific,paper_grounded_local_candidate,completed,False,True,1,2,Which physical imaging setup should be recommended to capture tissue images and measure diameter shrinkage during each step of the BABB clearing protocol?,UltraZoom Pro digital microscope,no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,mnte-paoflow-postproc,specific,paper_grounded_local_candidate,completed,False,True,1,1,Which post-processing electronic-structure tool was used to evaluate spin-polarized Fermi pockets at different hole dopings in MnTe?,WIEN2K,no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,moderate_pressure_plasma_diagnostics,method_selection,literature_supported_inventory_uncertain,completed,False,True,1,5,"I am studying a moderate-pressure semiconductor plasma reactor with complex density structures, and I need diagnostics that work in the 1–30 Torr range to measure species densities and plasma parameters.",two-photon absorption laser-induced fluorescence (TALIF) diagnostic setup,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.7653606369886218,True,True,0.6843515475204854
test_problem_answer_output,moke-interference-setup,specific,paper_grounded_local_candidate,completed,False,True,1,3,What physical optical instrument or setup would you use to measure Kerr rotation and ellipticity from a 2D magnetic flake on a SiO2/Si substrate while accounting for thin-film interference effects?,magneto-optical Kerr effect (MOKE) spectroscopy setup,no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,moke_pump_probe_fgt,specific,paper_grounded_local_candidate,completed,False,True,1,6,"I need to measure laser-induced magnetization dynamics in a thin Fe3GeTe2 flake, including Kerr hysteresis, temperature dependence, and pump-probe demagnetization traces at low temperature. What equipment/setup should I use?",time-resolved magneto-optical Kerr effect microscope / MOKE pump-probe setup,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.5450960508766485,True,True,0.3939554006123783
test_problem_answer_output,mri_scanner_hn_t2,specific,paper_grounded_local_candidate,completed,False,True,1,1,What physical imaging equipment was used to acquire the pre-radiotherapy and mid-radiotherapy T2-weighted volumes for head and neck tumor segmentation?,1.5 T MR-linac,no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,multiferroics_domain_wall_imaging,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,True,1,3,"My multiferroic switching seems to depend on domain wall motion, and I need to image ferroelectric, magnetic, or coupled domain patterns before and after field cycling.",switching spectroscopy band-excitation piezoresponse force microscope,no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,multiferroics_electromagnon_spectroscopy,method_selection,literature_supported_inventory_uncertain,completed,False,True,1,5,I want to detect electromagnons or other low-energy spin excitations in a multiferroic and see how they couple to electric and magnetic components of light.,terahertz time-domain spectroscopy system,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.3391602052736161
test_problem_answer_output,multiferroics_magnetoelectric_response,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,True,1,2,"I need to study magnetoelectric coupling in a multiferroic and measure how electric polarization changes under magnetic field, or how magnetization changes under electric field.",magnetic force microscope,no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,nanomax_operando_diffraction,specific,paper_grounded_local_candidate,completed,False,True,1,6,I need the instrument setup used for operando nanobeam X-ray diffraction on biased Hf0.5Zr0.5O2 capacitors to track lattice-parameter changes while an electrical pulse train is applied.,NanoMAX beamline diffraction endstation,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.511576141875023,True,True,0.46413504418917495
test_problem_answer_output,nanotech_visualize_np,method_selection,literature_supported_inventory_uncertain,completed,False,True,1,5,"I need to visualize nanoparticles clearly for outreach and basic characterization, especially to explain their size to non-specialists.",Scanning electron microscope,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.688482449852666,True,True,0.6092875078922755
test_problem_answer_output,nbs2_high_field_transport,specific,paper_grounded_local_candidate,completed,False,True,1,5,"I need to reproduce the paper’s high-field superconducting transport measurements on bulk and thin-flake NbS2, including field-dependent resistance and critical-field mapping up to tens of tesla.",high-field superconducting magnet,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.7988805459902473,True,True,0.6241688395097846
test_problem_answer_output,nexams-endstation,specific,paper_grounded_local_candidate,completed,False,True,1,1,"I need the specific experimental endstation used to trap, cool, irradiate, and mass-analyze gas-phase peptide ions for near-edge X-ray absorption mass spectrometry on enkephalins.",NanoclusterTrap endstation,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.45610970846684606
test_problem_answer_output,niO_pt_strip_fabrication_setup,specific,paper_grounded_local_candidate,completed,False,True,1,4,I need to fabricate Pt injector and detector strips on a bulk NiO crystal for local and nonlocal spin Seebeck measurements. What physical equipment/setup should I use?,Pt injector-detector strip device on bulk NiO crystal,no_match,0.0,3.0,must_have_or_best_match,False,False,True,True,,0.0,True,True,0.2960819109658653,True,True,0.24630238874073
test_problem_answer_output,nickel_mechanism_spectroscopy_setup,specific,paper_grounded_local_candidate,completed,False,True,1,3,I need the physical instrument setup used to probe the reduced nickel intermediate and confirm the paramagnetic Ni species in this ligand-free carboxylate O-arylation study.,EPR spectrometer,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.5027986350243819,True,True,0.36338593422173154
test_problem_answer_output,nmr-polyester-structural-confirmation,specific,paper_grounded_local_candidate,completed,False,True,1,1,I need to confirm the structure of synthesized furan-based polyesters and copolyesters by recording proton NMR spectra in CDCl3. What instrument should I use?,400 MHz proton NMR spectrometer,supporting_but_not_ideal,1.0,1.0,supporting_but_not_ideal,False,False,False,False,,0.14285714285714285,False,False,0.08391719931063304,False,False,0.08099012151509755
test_problem_answer_output,nmr-polymer-structure,specific,paper_grounded_local_candidate,completed,False,True,1,1,Which instrument would you use to record the polymer's proton NMR spectra for confirming the synthesized co-FPE structure in CDCl3?,NMR spectrometer,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.40301463303053875
test_problem_answer_output,nmr-reaction-monitoring-oxidation-diols,specific,paper_grounded_local_candidate,completed,False,True,1,2,I need to monitor the Pd-catalyzed oxidation of diols in DMSO-d6 and determine conversion and product ratios directly from the reaction mixture. What instrument/setup should I use?,NMR spectrometer,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.3391602052736161
test_problem_answer_output,nmr_da_isomer_tracking,specific,paper_grounded_local_candidate,completed,False,True,1,5,"I need to monitor a Diels–Alder reaction over time, quantify exo/endo product ratios, and confirm isomer assignments in deuterated solvent mixtures.",one-dimensional 1H NMR spectrometer,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.596170973579556,True,True,0.44961218694731964
test_problem_answer_output,nonlocal-magnon,method_selection,literature_supported_inventory_uncertain,completed,False,True,1,4,I need a nonlocal transport measurement to study magnon diffusion length and separate spin-orbit-torque signals from thermal spin Seebeck signals.,nonlocal magnon transport measurement setup,no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,ohmic_contact_annealing_rta,specific,paper_grounded_local_candidate,completed,False,True,1,1,I need the exact physical instrument used to anneal AuGe/Ni/Au ohmic contacts on GaAs/AlGaAs 2DEG samples at 450 °C with a fast ramp during the contact-resistance study.,pre-heated quartz furnace tube oven,no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,opd_equipment_jv,specific,paper_grounded_local_candidate,completed,False,True,1,1,I need to measure the J–V characteristics of organic photodiodes in this study. What instrument was used?,Keithley 2400 source-measurement unit,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.4218038672742483
test_problem_answer_output,optical_endoscopy_detection,method_selection,literature_supported_inventory_uncertain,completed,False,True,1,3,We need to detect dysplastic lesions during endoscopy in a patient population where standard white-light endoscopy may miss early disease.,Near-infrared fluorescence molecular endoscopy,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.3391602052736161
test_problem_answer_output,optical_real_time_guidance,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,True,1,3,We need real-time intraoperative guidance to improve tumor resection and margin assessment during surgery using fluorescent tracers.,near-infrared fluorescence imaging system,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.3391602052736161
test_problem_answer_output,optical_response_metavalent,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,True,1,3,I want to benchmark the unusually strong optical response reported for metavalent materials and see whether my sample behaves like GeTe/PbTe rather than a wide-gap molecular crystal.,spectroscopic ellipsometer,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.7653606369886218,True,True,0.5531464700081437
test_problem_answer_output,optical_spin_injection,method_selection,literature_supported_inventory_uncertain,completed,False,True,1,4,I am trying to build an optospintronic experiment where circularly polarized light excites a TMDC and injects spin into adjacent graphene for electrical readout.,ferromagnetic electrode,no_match,0.0,3.0,must_have_or_best_match,False,False,True,True,,0.0,True,True,0.2960819109658653,True,True,0.21398626473452756
test_problem_answer_output,optical_standardization_quantification,process_optimization,literature_supported_inventory_uncertain,completed,False,True,1,7,Our group wants to standardize and quantify fluorescence signals for clinical translation because wide-field fluorescence imaging is affected by tissue optical properties and lacks robust quantification.,Composite phantom,no_match,0.0,2.0,acceptable_alternative,False,False,False,True,,0.0,False,False,0.0,False,True,0.060788310345720506
test_problem_answer_output,optical_trap_microscopy,specific,paper_grounded_local_candidate,completed,False,True,1,5,Need the physical setup used to trap macrophages and record their activation kinetics in real time on an inverted microscope.,Nikon Ti Eclipse spinning-disk confocal microscope,no_match,0.0,3.0,must_have_or_best_match,False,False,True,True,,0.0,False,False,0.0,True,True,0.13120507751234178
test_problem_answer_output,osc_char_01,specific,paper_grounded_local_candidate,completed,False,True,1,6,"I need to reproduce the paper’s organic solar cell characterization for device performance, EQE, transient photocurrent/photovoltage, and morphology, so what specific instrument setup was used?",PV Measurement QEX7 EQE setup,no_match,0.0,1.0,supporting_but_not_ideal,False,False,False,False,,0.0,False,False,0.04229741585226647,False,False,0.030569466390646793
test_problem_answer_output,oscillatory_shear_md,specific,paper_grounded_local_candidate,completed,False,True,1,3,Which physical instrument/setup would you need to apply controlled oscillatory shear deformations to a polymer glass at constant volume and temperature?,rotational rheometer with oscillatory shear capability and temperature control,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.3391602052736161
test_problem_answer_output,ot_force_spectroscopy_dual_trap,specific,paper_grounded_local_candidate,completed,False,True,1,3,I need to measure the pulling force generated when disassembling microcrystalline fibres drag attached beads in fluid. What physical instrument setup should I use?,dual-trap optical tweezers force spectroscopy setup,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.3666495063604039
test_problem_answer_output,p1_ppms_polarization,specific,paper_grounded_local_candidate,completed,False,True,1,4,I need to measure electric polarization of a c-cut rare-earth single crystal while sweeping magnetic field up to 14 T and cooling to cryogenic temperature. What instrument setup should I use?,Physical Property Measurement System (PPMS),must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.5874203951744313,True,True,0.5874203951744313
test_problem_answer_output,pa_hydrogenation_tof_setup,specific,paper_grounded_local_candidate,completed,False,True,1,5,I need the physical instrument setup used to study hydrogenation and deuterium abstraction of gas-phase PAH cations with ion trapping and mass analysis.,radiofrequency ion trap tandem mass spectrometer,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.7988805459902473,True,True,0.5982391060766458
