mode,query_id,query_type,case_type,run_status,used_decomposition,num_subproblems_run,rank,equipment_name,normalized_equipment_name,equipment_type,best_relevance_label,max_confidence_score,num_supporting_subproblems,num_supporting_papers,aliases,measurement_outputs,explanations,match_label,match_label_raw,match_score,matched_prediction_name,matched_expected_name,original_query,source_doi,source_pdf_path,expected_must_have,expected_best_match,expected_acceptable,expected_supporting,expected_not_suitable,error
decomposition,subcellular_lipid_map,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,1.0,1.0,Secondary-ion mass spectrometer with gas-cluster ion beam and time-of-flight analyzer,secondary ion mass spectrometer with gas cluster ion beam and time of flight analyzer,mass spectrometry imaging instrument,best_match,0.99,1.0,1.0,direct current beam buncher-time-of-flight secondary-ion mass spectrometry | TOF-SIMS | secondary-ion mass spectrometry | gas-cluster ion beam SIMS,subcellular spatial distribution maps | lipid ion images for cardiolipin and phosphatidylethanolamine,"This instrument is explicitly reported to image cardiolipins and phosphatidylethanolamines at the subcellular level. The abstract states it was developed for high spatial resolution and used to assess PE and CL in subcellular compartments of cells and tissue, directly matching the user's need to visualize these lipids in individual cells and organelles.",must_have_or_best_match,must_have,3,TOF-SIMS,GCIB-ToF-SIMS,"I need to visualize cardiolipins and phosphatidylethanolamines at the subcellular level in individual cells and organelles, not just in whole tissue sections.",,data/interim/pdfs/Redox_phospholipidomics_of_enzymatically_generated_oxygenated_phospholipids_as_specific_signals_of_programmed_cell_death.pdf,gas-cluster ion beam time-of-flight secondary-ion mass spectrometer | GCIB-ToF-SIMS | ToF-SIMS,3D OrbiSIMS | ToF-SIMS with gas-cluster ion beam | gas-cluster ion beam time-of-flight secondary-ion mass spectrometer | GCIB-ToF-SIMS | ToF-SIMS | OrbiSIMS,secondary-ion mass spectrometer | SIMS imaging system,MALDI imaging mass spectrometer,fluorescence microscope | triple quadrupole LC-MS/MS,
decomposition,subcellular_lipid_map,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,1.0,2.0,Stimulated Raman scattering microscope,stimulated raman scattering microscope,optical imaging microscope,acceptable_alternative,0.87,1.0,1.0,SRS microscope | PRM-SRS microscopy platform,subcellular lipid subtype images | hyperspectral Raman similarity maps | relative lipid distribution/ratio images,"The chunks explicitly state that PRM-SRS microscopy visualizes subcellular distributions of cardiolipin and can visualize multiple lipid subtypes in cells with subcellular resolution. It is relevant for subcellular lipid imaging, but the evidence shown is stronger for cardiolipin than for phosphatidylethanolamine specifically, so it is not as direct a match as SIMS for the full query.",no_match,no_match,0,,,"I need to visualize cardiolipins and phosphatidylethanolamines at the subcellular level in individual cells and organelles, not just in whole tissue sections.",,data/interim/pdfs/Redox_phospholipidomics_of_enzymatically_generated_oxygenated_phospholipids_as_specific_signals_of_programmed_cell_death.pdf,gas-cluster ion beam time-of-flight secondary-ion mass spectrometer | GCIB-ToF-SIMS | ToF-SIMS,3D OrbiSIMS | ToF-SIMS with gas-cluster ion beam | gas-cluster ion beam time-of-flight secondary-ion mass spectrometer | GCIB-ToF-SIMS | ToF-SIMS | OrbiSIMS,secondary-ion mass spectrometer | SIMS imaging system,MALDI imaging mass spectrometer,fluorescence microscope | triple quadrupole LC-MS/MS,
decomposition,subcellular_lipid_map,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,1.0,3.0,Transmission-geometry ambient laser desorption and plasma ionisation mass spectrometry imaging system,transmission geometry ambient laser desorption and plasma ionisation mass spectrometry imaging system,mass spectrometry imaging instrument,supporting_but_not_ideal,0.73,1.0,1.0,t-MALDI-P MSI | subcellular mass spectrometry imaging system,single-cell and subcellular lipid ion images | pixel-resolved lipid profiles,"The provided chunks show subcellular and single-cell mass spectrometry imaging of lipids, including PE, but the evidence does not explicitly show cardiolipin visualization in the excerpts. It is relevant to the general subcellular lipid-imaging problem, but less directly aligned to the specific CL and PE target set than the SIMS instrument.",no_match,no_match,0,,,"I need to visualize cardiolipins and phosphatidylethanolamines at the subcellular level in individual cells and organelles, not just in whole tissue sections.",,data/interim/pdfs/Redox_phospholipidomics_of_enzymatically_generated_oxygenated_phospholipids_as_specific_signals_of_programmed_cell_death.pdf,gas-cluster ion beam time-of-flight secondary-ion mass spectrometer | GCIB-ToF-SIMS | ToF-SIMS,3D OrbiSIMS | ToF-SIMS with gas-cluster ion beam | gas-cluster ion beam time-of-flight secondary-ion mass spectrometer | GCIB-ToF-SIMS | ToF-SIMS | OrbiSIMS,secondary-ion mass spectrometer | SIMS imaging system,MALDI imaging mass spectrometer,fluorescence microscope | triple quadrupole LC-MS/MS,
decomposition,summit-noci-001,specific,paper_grounded_local_candidate,completed,False,1.0,1.0,Summit supercomputer,summit supercomputer,supercomputer / HPC system,best_match,0.98,1.0,2.0,Oak Ridge Leadership Computing Facility Summit | 200PF Summit supercomputer | NVIDIA Volta-accelerated Summit,matrix-element calculations | nonorthogonal configuration interaction calculations,"The chunks explicitly state that GronOR was developed and benchmarked on Summit, described as the successor 200PF supercomputer with NVIDIA Volta accelerators at Oak Ridge. This directly answers which physical computing system was used for the calculations.",supporting_but_not_ideal,supporting_but_not_ideal,1,Oak Ridge Leadership Computing Facility Summit,Oak Ridge Leadership Computing Facility,Which physical computing system did the authors use to run the GronOR nonorthogonal configuration interaction matrix-element calculations?,10.1021/acs.jctc.9b01144,data/interim/pdfs/Reduced_Common_Molecular_Orbital_Basis_for_Nonorthogonal_Configuration_Interaction.pdf,,,Summit,Oak Ridge Leadership Computing Facility,GAMESS-UK package | GronOR code | GPU cluster,
decomposition,summit-noci-001,specific,paper_grounded_local_candidate,completed,False,1.0,2.0,Titan supercomputer,titan supercomputer,supercomputer / HPC system,acceptable_alternative,0.74,1.0,1.0,27PF Titan supercomputer | NVIDIA Kepler-accelerated Titan,nonorthogonal configuration interaction calculations,"It is explicitly mentioned as the system where the first version of GronOR was developed, but the query asks which system the authors used to run the calculations, and Summit is the clearer match in the provided evidence.",no_match,no_match,0,,,Which physical computing system did the authors use to run the GronOR nonorthogonal configuration interaction matrix-element calculations?,10.1021/acs.jctc.9b01144,data/interim/pdfs/Reduced_Common_Molecular_Orbital_Basis_for_Nonorthogonal_Configuration_Interaction.pdf,,,Summit,Oak Ridge Leadership Computing Facility,GAMESS-UK package | GronOR code | GPU cluster,
decomposition,tdEV_identity_multimodal,method_selection,literature_supported_inventory_uncertain,completed,False,1.0,1.0,atomic force microscope,atomic force microscope,scanning probe microscope,best_match,0.98,1.0,4.0,AFM | atomic force microscopy,morphology | size/height/aspect ratio | mechanical properties / nanomechanical attributes | force-separation curves,"The chunks explicitly show AFM being used to visualize EV morphology, measure size/height/aspect ratio, and assess mechanical properties such as deformability via force-based modes and nanoindentation. This directly matches the user's need to confirm morphology, size, and deformability on a functionalized substrate.",supporting_but_not_ideal,supporting_but_not_ideal,1,atomic force microscope,atomic force microscope,"I have captured extracellular vesicles on a functionalized substrate and want to confirm their morphology, size, deformability, and chemical identity rather than relying on a single readout. What instrument setup should I use?",,data/interim/pdfs/Cancer-id__Toward_identification_of_cancer_by_tumor-derived_extracellular_vesicles_in_blood.pdf,AFM-SEM-Raman setup | correlative AFM-SEM-Raman platform,"correlative AFM, SEM, and Raman microscope setup | multimodal AFM/SEM/Raman instrument | AFM-SEM-Raman setup | correlative AFM-SEM-Raman platform | correlative microscopy platform",AFM plus SEM plus Raman microspectroscopy | correlative microscopy platform | multimodal AFM/SEM/Raman instrument,TEM | Raman microscope | atomic force microscope,flow cytometer | NTA | DSC,
decomposition,tdEV_identity_multimodal,method_selection,literature_supported_inventory_uncertain,completed,False,1.0,2.0,peak force quantitative nanomechanical mapping AFM mode,peak force quantitative nanomechanical mapping afm mode,AFM mode / nanomechanical mapping setup,best_match,0.93,1.0,1.0,PF-QNM | PeakForce QNM,topography | mechanical property maps | nanomechanical parameters,"The user asks for deformability in addition to morphology and size. The chunks explicitly identify PF-QNM as a complementary method for nanomechanical parameters, making it highly relevant for deformability assessment.",no_match,no_match,0,,,"I have captured extracellular vesicles on a functionalized substrate and want to confirm their morphology, size, deformability, and chemical identity rather than relying on a single readout. What instrument setup should I use?",,data/interim/pdfs/Cancer-id__Toward_identification_of_cancer_by_tumor-derived_extracellular_vesicles_in_blood.pdf,AFM-SEM-Raman setup | correlative AFM-SEM-Raman platform,"correlative AFM, SEM, and Raman microscope setup | multimodal AFM/SEM/Raman instrument | AFM-SEM-Raman setup | correlative AFM-SEM-Raman platform | correlative microscopy platform",AFM plus SEM plus Raman microspectroscopy | correlative microscopy platform | multimodal AFM/SEM/Raman instrument,TEM | Raman microscope | atomic force microscope,flow cytometer | NTA | DSC,
decomposition,tdEV_identity_multimodal,method_selection,literature_supported_inventory_uncertain,completed,False,1.0,3.0,nanoindentation setup using AFM,nanoindentation setup using afm,mechanical testing setup,best_match,0.91,1.0,1.0,AFM nanoindentation | nanoindentation,force-separation curves | stiffness / elastic response | deformability-related mechanical parameters,"Nanoindentation is explicitly used in the chunks for nanomechanical characterization of EVs. It directly supports the user's deformability requirement, though it is narrower than full multimodal imaging.",no_match,no_match,0,,,"I have captured extracellular vesicles on a functionalized substrate and want to confirm their morphology, size, deformability, and chemical identity rather than relying on a single readout. What instrument setup should I use?",,data/interim/pdfs/Cancer-id__Toward_identification_of_cancer_by_tumor-derived_extracellular_vesicles_in_blood.pdf,AFM-SEM-Raman setup | correlative AFM-SEM-Raman platform,"correlative AFM, SEM, and Raman microscope setup | multimodal AFM/SEM/Raman instrument | AFM-SEM-Raman setup | correlative AFM-SEM-Raman platform | correlative microscopy platform",AFM plus SEM plus Raman microspectroscopy | correlative microscopy platform | multimodal AFM/SEM/Raman instrument,TEM | Raman microscope | atomic force microscope,flow cytometer | NTA | DSC,
decomposition,tdEV_identity_multimodal,method_selection,literature_supported_inventory_uncertain,completed,False,1.0,4.0,cryogenic transmission electron microscope,cryogenic transmission electron microscope,electron microscope,acceptable_alternative,0.84,1.0,1.0,cryo-TEM | cryogenic electron microscopy | cryo-electron microscopy,ultrastructure | morphology | membrane structure | size,"The chunks explicitly show cryo-TEM being used together with AFM to identify EV morphology and distinguish structural subpopulations. It is useful for morphology and size/structural detail, but it does not address deformability as directly as AFM.",no_match,no_match,0,,,"I have captured extracellular vesicles on a functionalized substrate and want to confirm their morphology, size, deformability, and chemical identity rather than relying on a single readout. What instrument setup should I use?",,data/interim/pdfs/Cancer-id__Toward_identification_of_cancer_by_tumor-derived_extracellular_vesicles_in_blood.pdf,AFM-SEM-Raman setup | correlative AFM-SEM-Raman platform,"correlative AFM, SEM, and Raman microscope setup | multimodal AFM/SEM/Raman instrument | AFM-SEM-Raman setup | correlative AFM-SEM-Raman platform | correlative microscopy platform",AFM plus SEM plus Raman microspectroscopy | correlative microscopy platform | multimodal AFM/SEM/Raman instrument,TEM | Raman microscope | atomic force microscope,flow cytometer | NTA | DSC,
decomposition,tdEV_identity_multimodal,method_selection,literature_supported_inventory_uncertain,completed,False,1.0,5.0,AFM-IR,afm ir,hyphenated microscopy-spectroscopy system,acceptable_alternative,0.62,1.0,1.0,resonance enhanced atomic force microscope infrared spectroscopy | atomic force microscope infrared spectroscopy,nanoscale structural composition | chemical/infrared spectral information,"This is relevant to chemical identity because the chunk explicitly says AFM-IR identifies nanoscale structural composition of EVs. However, evidence is only from tldr_metadata, so it is weaker than the AFM evidence and should be treated cautiously.",supporting_but_not_ideal,supporting_but_not_ideal,1,resonance enhanced atomic force microscope infrared spectroscopy,atomic force microscope,"I have captured extracellular vesicles on a functionalized substrate and want to confirm their morphology, size, deformability, and chemical identity rather than relying on a single readout. What instrument setup should I use?",,data/interim/pdfs/Cancer-id__Toward_identification_of_cancer_by_tumor-derived_extracellular_vesicles_in_blood.pdf,AFM-SEM-Raman setup | correlative AFM-SEM-Raman platform,"correlative AFM, SEM, and Raman microscope setup | multimodal AFM/SEM/Raman instrument | AFM-SEM-Raman setup | correlative AFM-SEM-Raman platform | correlative microscopy platform",AFM plus SEM plus Raman microspectroscopy | correlative microscopy platform | multimodal AFM/SEM/Raman instrument,TEM | Raman microscope | atomic force microscope,flow cytometer | NTA | DSC,
decomposition,tdEV_identity_multimodal,method_selection,literature_supported_inventory_uncertain,completed,False,1.0,6.0,nanoparticle tracking analysis system,nanoparticle tracking analysis system,particle sizing instrument,supporting_but_not_ideal,0.88,1.0,2.0,NTA | Nanoparticle Tracking Analysis,particle size distribution | concentration,"NTA is explicitly used in the chunks for EV size distribution, but it does not evaluate captured EV morphology or deformability on a substrate and is not a chemical-identity tool.",no_match,no_match,0,,,"I have captured extracellular vesicles on a functionalized substrate and want to confirm their morphology, size, deformability, and chemical identity rather than relying on a single readout. What instrument setup should I use?",,data/interim/pdfs/Cancer-id__Toward_identification_of_cancer_by_tumor-derived_extracellular_vesicles_in_blood.pdf,AFM-SEM-Raman setup | correlative AFM-SEM-Raman platform,"correlative AFM, SEM, and Raman microscope setup | multimodal AFM/SEM/Raman instrument | AFM-SEM-Raman setup | correlative AFM-SEM-Raman platform | correlative microscopy platform",AFM plus SEM plus Raman microspectroscopy | correlative microscopy platform | multimodal AFM/SEM/Raman instrument,TEM | Raman microscope | atomic force microscope,flow cytometer | NTA | DSC,
decomposition,tdEV_identity_multimodal,method_selection,literature_supported_inventory_uncertain,completed,False,1.0,7.0,flow cytometer,flow cytometer,particle analysis instrument,supporting_but_not_ideal,0.71,1.0,1.0,flow cytometry,immunophenotype / marker-based identity,"The chunks mention flow cytometry as a confirmation method for EV identity, but it does not directly address morphology, size, or deformability on a captured substrate. It is supportive for chemical/marker identity only.",no_match,no_match,0,,,"I have captured extracellular vesicles on a functionalized substrate and want to confirm their morphology, size, deformability, and chemical identity rather than relying on a single readout. What instrument setup should I use?",,data/interim/pdfs/Cancer-id__Toward_identification_of_cancer_by_tumor-derived_extracellular_vesicles_in_blood.pdf,AFM-SEM-Raman setup | correlative AFM-SEM-Raman platform,"correlative AFM, SEM, and Raman microscope setup | multimodal AFM/SEM/Raman instrument | AFM-SEM-Raman setup | correlative AFM-SEM-Raman platform | correlative microscopy platform",AFM plus SEM plus Raman microspectroscopy | correlative microscopy platform | multimodal AFM/SEM/Raman instrument,TEM | Raman microscope | atomic force microscope,flow cytometer | NTA | DSC,
decomposition,tmd_spin_valley_laser,method_selection,literature_supported_inventory_uncertain,completed,False,1.0,1.0,spectrometer,spectrometer,optical emission spectroscopy instrument,best_match,0.97,1.0,2.0,photoluminescence spectrometer | PL spectrometer | Andor Kymera 193i,emission spectrum | wavelength-dependent intensity,"The query asks what instrument family should be used to characterize emitted light in a TMD laser experiment. A spectrometer is directly suitable for measuring emission spectra and, when combined with polarization optics, can support circularly polarized photoluminescence characterization relevant to spin-valley selectivity.",no_match,no_match,0,,,I am trying to build a TMD laser experiment where I can check for circularly polarized emission and spin-valley selectivity. What instrument family should I use to characterize the emitted light?,,data/interim/pdfs/Atomically_thin_transition_metal_dichalcogenide_nanolasers__Challenges_and_opportunities.pdf,polarization-resolved optical microscope | polarization microscope | polarization-resolved microscope,polarization-resolved PL setup | polarimeter | Stokes polarimetry setup | polarization-resolved optical microscope | polarization microscope | polarization-resolved microscope | PL polarimetry setup | Stokes polarimeter,confocal microscope with polarization optics | spectropolarimeter,beam profiler,SEM | AFM,
decomposition,tmd_spin_valley_laser,method_selection,literature_supported_inventory_uncertain,completed,False,1.0,2.0,circularly polarized photoluminescence imaging system,circularly polarized photoluminescence imaging system,polarization-resolved optical imaging system,acceptable_alternative,0.92,1.0,1.0,TECPPL imaging system | tip-enhanced circularly polarized photoluminescence imaging,circular polarization degree | spatially resolved valley polarization | photoluminescence intensity map,"This is highly relevant to spin-valley-selective emission characterization in TMDs and directly targets valley polarization, but it is a specialized imaging approach rather than the broad instrument family most generally used to characterize emitted light.",no_match,no_match,0,,,I am trying to build a TMD laser experiment where I can check for circularly polarized emission and spin-valley selectivity. What instrument family should I use to characterize the emitted light?,,data/interim/pdfs/Atomically_thin_transition_metal_dichalcogenide_nanolasers__Challenges_and_opportunities.pdf,polarization-resolved optical microscope | polarization microscope | polarization-resolved microscope,polarization-resolved PL setup | polarimeter | Stokes polarimetry setup | polarization-resolved optical microscope | polarization microscope | polarization-resolved microscope | PL polarimetry setup | Stokes polarimeter,confocal microscope with polarization optics | spectropolarimeter,beam profiler,SEM | AFM,
decomposition,tmd_spin_valley_laser,method_selection,literature_supported_inventory_uncertain,completed,False,1.0,3.0,scientific complementary metal-oxide semiconductor camera,scientific complementary metal oxide semiconductor camera,scientific imaging detector,supporting_but_not_ideal,0.82,1.0,2.0,sCMOS camera | Andor Zyla 5.5,2D optical images | detected emission intensity,"This detector is mentioned as part of the emission-collection setup, but by itself it does not characterize circular polarization or spin-valley selectivity. It supports emission measurement rather than directly solving the query.",no_match,no_match,0,,,I am trying to build a TMD laser experiment where I can check for circularly polarized emission and spin-valley selectivity. What instrument family should I use to characterize the emitted light?,,data/interim/pdfs/Atomically_thin_transition_metal_dichalcogenide_nanolasers__Challenges_and_opportunities.pdf,polarization-resolved optical microscope | polarization microscope | polarization-resolved microscope,polarization-resolved PL setup | polarimeter | Stokes polarimetry setup | polarization-resolved optical microscope | polarization microscope | polarization-resolved microscope | PL polarimetry setup | Stokes polarimeter,confocal microscope with polarization optics | spectropolarimeter,beam profiler,SEM | AFM,
