mode,query_id,query_type,case_type,run_status,used_decomposition,num_subproblems_run,rank,equipment_name,normalized_equipment_name,equipment_type,best_relevance_label,max_confidence_score,num_supporting_subproblems,num_supporting_papers,aliases,measurement_outputs,explanations,match_label,match_label_raw,match_score,matched_prediction_name,matched_expected_name,original_query,source_doi,source_pdf_path,expected_must_have,expected_best_match,expected_acceptable,expected_supporting,expected_not_suitable,error
decomposition,fmi_system,broad_diagnostic,literature_supported_inventory_uncertain,completed,True,4.0,4.0,fluorescence microscope,fluorescence microscope,fluorescence imaging microscope,best_match,0.96,1.0,3.0,confocal fluorescence microscope | three-dimensional fluorescence microscopy | widefield fluorescence imaging system,fluorescence images | generalized polarization (GP) values | lifetime maps | 3D fluorescence images,"This is the central physical platform for fluorescence imaging acquisition in the provided chunks. The query asks which fluorescence imaging acquisition settings should be reported when comparing platforms for surgery and interventions, and the chunks explicitly discuss fluorescence microscopy, confocal microscopy, and platform comparison against microscope data.",must_have_or_best_match,must_have,3,widefield fluorescence imaging system,fluorescence imaging system,"I need to compare fluorescence molecular imaging platforms for surgery and interventions, including the hardware and acquisition settings I should report.",,data/interim/pdfs/Reflect__reporting_guidelines_for_preclinical__translational_and_clinical_fluorescence_molecular_imaging_studies.pdf,fluorescence imaging system | fluorescence camera | FMI system | fluorescence-guided surgery system,intraoperative fluorescence imaging system | fluorescence molecular imaging system | fluorescence-guided surgery system | fluorescence imaging system | fluorescence camera | FMI system,fluorescence camera | near-infrared fluorescence imaging system | endoscopic fluorescence imaging system | fluorescence imaging system | FMI system | fluorescence-guided surgery system,RGB camera | standard surgical light source | white light camera,mass spectrometer | CT scanner | confocal microscope,
decomposition,fmi_system,broad_diagnostic,literature_supported_inventory_uncertain,completed,True,4.0,5.0,fluorescence molecular endoscopy system,fluorescence molecular endoscopy system,endoscopic fluorescence imaging system,best_match,0.94,1.0,1.0,FME system | fiberscope-based FME system | endoscopy system,fluorescence images | quality control / performance assessment metrics,"The query asks about platform architectures used in surgery and interventional procedures. The chunks explicitly mention FME as a distinct system category and note a fiberscope-based FME system, making it highly relevant for comparing hardware architecture with FMI systems.",no_match,no_match,0,,,"I need to compare fluorescence molecular imaging platforms for surgery and interventions, including the hardware and acquisition settings I should report.",,data/interim/pdfs/Reflect__reporting_guidelines_for_preclinical__translational_and_clinical_fluorescence_molecular_imaging_studies.pdf,fluorescence imaging system | fluorescence camera | FMI system | fluorescence-guided surgery system,intraoperative fluorescence imaging system | fluorescence molecular imaging system | fluorescence-guided surgery system | fluorescence imaging system | fluorescence camera | FMI system,fluorescence camera | near-infrared fluorescence imaging system | endoscopic fluorescence imaging system | fluorescence imaging system | FMI system | fluorescence-guided surgery system,RGB camera | standard surgical light source | white light camera,mass spectrometer | CT scanner | confocal microscope,
decomposition,fmi_system,broad_diagnostic,literature_supported_inventory_uncertain,completed,True,4.0,6.0,confocal fluorescence microscope,confocal fluorescence microscope,confocal fluorescence microscope,best_match,0.92,1.0,3.0,confocal microscopy | one-photon confocal imaging,optical sectioned fluorescence images | 3D fluorescence images | real-time fluorescence lifetime maps,"The query is about comparing fluorescence imaging platforms in surgical/interventional contexts, and confocal fluorescence microscopy is explicitly cited as a clinical-compatible modality and as a validated imaging system in the chunks.",no_match,no_match,0,,,"I need to compare fluorescence molecular imaging platforms for surgery and interventions, including the hardware and acquisition settings I should report.",,data/interim/pdfs/Reflect__reporting_guidelines_for_preclinical__translational_and_clinical_fluorescence_molecular_imaging_studies.pdf,fluorescence imaging system | fluorescence camera | FMI system | fluorescence-guided surgery system,intraoperative fluorescence imaging system | fluorescence molecular imaging system | fluorescence-guided surgery system | fluorescence imaging system | fluorescence camera | FMI system,fluorescence camera | near-infrared fluorescence imaging system | endoscopic fluorescence imaging system | fluorescence imaging system | FMI system | fluorescence-guided surgery system,RGB camera | standard surgical light source | white light camera,mass spectrometer | CT scanner | confocal microscope,
decomposition,fmi_system,broad_diagnostic,literature_supported_inventory_uncertain,completed,True,4.0,7.0,mobile phone-based near-infrared fluorescence imaging system,mobile phone based near infrared fluorescence imaging system,portable fluorescence imaging system,acceptable_alternative,0.89,1.0,1.0,Mob | mobile phone-based NIRF imaging system,near-infrared fluorescence detection | SNR and contrast-related imaging performance,"This is an explicitly described hardware architecture within FMI systems. It is relevant as an example of a compact platform whose components affect performance, though it is a specific implementation rather than the broad comparison target.",must_have_or_best_match,must_have,3,mobile phone-based near-infrared fluorescence imaging system,fluorescence imaging system,"I need to compare fluorescence molecular imaging platforms for surgery and interventions, including the hardware and acquisition settings I should report.",,data/interim/pdfs/Reflect__reporting_guidelines_for_preclinical__translational_and_clinical_fluorescence_molecular_imaging_studies.pdf,fluorescence imaging system | fluorescence camera | FMI system | fluorescence-guided surgery system,intraoperative fluorescence imaging system | fluorescence molecular imaging system | fluorescence-guided surgery system | fluorescence imaging system | fluorescence camera | FMI system,fluorescence camera | near-infrared fluorescence imaging system | endoscopic fluorescence imaging system | fluorescence imaging system | FMI system | fluorescence-guided surgery system,RGB camera | standard surgical light source | white light camera,mass spectrometer | CT scanner | confocal microscope,
decomposition,fmi_system,broad_diagnostic,literature_supported_inventory_uncertain,completed,True,4.0,8.0,fiber-based fluorescence lifetime imaging system,fiber based fluorescence lifetime imaging system,fluorescence lifetime imaging system,acceptable_alternative,0.89,1.0,1.0,fiber-based fluorescence lifetime imaging | fluorescence lifetime imaging with synchronous external illumination,fluorescence lifetime measurements | lifetime maps | real-time fluorescence signal,"This is a specialized fluorescence imaging platform explicitly aimed at clinical translation and surgical guidance, so its acquisition settings are relevant for reporting. However, it is more specific to lifetime imaging than to general fluorescence platform comparison.",no_match,no_match,0,,,"I need to compare fluorescence molecular imaging platforms for surgery and interventions, including the hardware and acquisition settings I should report.",,data/interim/pdfs/Reflect__reporting_guidelines_for_preclinical__translational_and_clinical_fluorescence_molecular_imaging_studies.pdf,fluorescence imaging system | fluorescence camera | FMI system | fluorescence-guided surgery system,intraoperative fluorescence imaging system | fluorescence molecular imaging system | fluorescence-guided surgery system | fluorescence imaging system | fluorescence camera | FMI system,fluorescence camera | near-infrared fluorescence imaging system | endoscopic fluorescence imaging system | fluorescence imaging system | FMI system | fluorescence-guided surgery system,RGB camera | standard surgical light source | white light camera,mass spectrometer | CT scanner | confocal microscope,
decomposition,fmi_system,broad_diagnostic,literature_supported_inventory_uncertain,completed,True,4.0,9.0,smartphone-based fluorescence imaging system,smartphone based fluorescence imaging system,portable fluorescence imaging system,acceptable_alternative,0.84,1.0,1.0,repurposed smartphone | smartphone fluorescence detection platform,fluorescence images | quantitative intensity measurements | signal detection,"The chunks explicitly describe a fluorescence acquisition platform and compare it with microscope data. It is relevant as an alternative platform for comparison, though it is less directly tied to surgical/interventional deployment than the clinical imaging systems above.",must_have_or_best_match,must_have,3,smartphone-based fluorescence imaging system,fluorescence imaging system,"I need to compare fluorescence molecular imaging platforms for surgery and interventions, including the hardware and acquisition settings I should report.",,data/interim/pdfs/Reflect__reporting_guidelines_for_preclinical__translational_and_clinical_fluorescence_molecular_imaging_studies.pdf,fluorescence imaging system | fluorescence camera | FMI system | fluorescence-guided surgery system,intraoperative fluorescence imaging system | fluorescence molecular imaging system | fluorescence-guided surgery system | fluorescence imaging system | fluorescence camera | FMI system,fluorescence camera | near-infrared fluorescence imaging system | endoscopic fluorescence imaging system | fluorescence imaging system | FMI system | fluorescence-guided surgery system,RGB camera | standard surgical light source | white light camera,mass spectrometer | CT scanner | confocal microscope,
decomposition,fmi_system,broad_diagnostic,literature_supported_inventory_uncertain,completed,True,4.0,10.0,high-resolution fluorescence camera,high resolution fluorescence camera,camera-based imaging system,acceptable_alternative,0.83,1.0,2.0,specialized high-resolution cameras | camera | fluorescence camera,fluorescence images | signal quantification | camera sensitivity-dependent readouts,"The chunks describe specialized high-resolution cameras as part of NIR fluorescence imaging. This is relevant because camera sensitivity and settings affect signal quantification and cross-study comparability, but it is a component of the broader imaging platform rather than a standalone solution to workflow constraints.",must_have_or_best_match,must_have,3,high-resolution fluorescence camera,fluorescence camera,"I need to compare fluorescence molecular imaging platforms for surgery and interventions, including the hardware and acquisition settings I should report.",,data/interim/pdfs/Reflect__reporting_guidelines_for_preclinical__translational_and_clinical_fluorescence_molecular_imaging_studies.pdf,fluorescence imaging system | fluorescence camera | FMI system | fluorescence-guided surgery system,intraoperative fluorescence imaging system | fluorescence molecular imaging system | fluorescence-guided surgery system | fluorescence imaging system | fluorescence camera | FMI system,fluorescence camera | near-infrared fluorescence imaging system | endoscopic fluorescence imaging system | fluorescence imaging system | FMI system | fluorescence-guided surgery system,RGB camera | standard surgical light source | white light camera,mass spectrometer | CT scanner | confocal microscope,
decomposition,fmi_system,broad_diagnostic,literature_supported_inventory_uncertain,completed,True,4.0,11.0,spectroscopic photoacoustic imaging system,spectroscopic photoacoustic imaging system,imaging system,supporting_but_not_ideal,0.78,1.0,1.0,sPA imaging system | photoacoustic imaging system,photoacoustic signal | co-registered intraoperative imaging contrast | diagnostic accuracy,"This system appears in a study comparing fluorescence and photoacoustic readouts of a dual contrast agent. It is relevant as a comparison platform, but the query focuses on fluorescence molecular contrast agents and fluorescence signal properties, so it is secondary to the fluorescence imaging system.",no_match,no_match,0,,,"I need to compare fluorescence molecular imaging platforms for surgery and interventions, including the hardware and acquisition settings I should report.",,data/interim/pdfs/Reflect__reporting_guidelines_for_preclinical__translational_and_clinical_fluorescence_molecular_imaging_studies.pdf,fluorescence imaging system | fluorescence camera | FMI system | fluorescence-guided surgery system,intraoperative fluorescence imaging system | fluorescence molecular imaging system | fluorescence-guided surgery system | fluorescence imaging system | fluorescence camera | FMI system,fluorescence camera | near-infrared fluorescence imaging system | endoscopic fluorescence imaging system | fluorescence imaging system | FMI system | fluorescence-guided surgery system,RGB camera | standard surgical light source | white light camera,mass spectrometer | CT scanner | confocal microscope,
decomposition,fmi_system,broad_diagnostic,literature_supported_inventory_uncertain,completed,True,4.0,12.0,SPY-Q fluorescence quantification system,spy q fluorescence quantification system,fluorescence quantification system,supporting_but_not_ideal,0.69,1.0,1.0,SPY-Q,fluorescence intensity scale | video-sequence fluorescence quantification,"This system is mentioned as a comparator for quantification in fluorescence-guided surgery. It supports reporting/analysis rather than selecting the surgical imaging platform itself, so it is related but not the best direct match to the query.",no_match,no_match,0,,,"I need to compare fluorescence molecular imaging platforms for surgery and interventions, including the hardware and acquisition settings I should report.",,data/interim/pdfs/Reflect__reporting_guidelines_for_preclinical__translational_and_clinical_fluorescence_molecular_imaging_studies.pdf,fluorescence imaging system | fluorescence camera | FMI system | fluorescence-guided surgery system,intraoperative fluorescence imaging system | fluorescence molecular imaging system | fluorescence-guided surgery system | fluorescence imaging system | fluorescence camera | FMI system,fluorescence camera | near-infrared fluorescence imaging system | endoscopic fluorescence imaging system | fluorescence imaging system | FMI system | fluorescence-guided surgery system,RGB camera | standard surgical light source | white light camera,mass spectrometer | CT scanner | confocal microscope,
decomposition,fmi_system,broad_diagnostic,literature_supported_inventory_uncertain,completed,True,4.0,13.0,VITOM II ICG,vitom ii icg,fluorescence imaging system,supporting_but_not_ideal,0.57,1.0,1.0,VITOM II ICG,fluorescence imaging | qualitative intraoperative visualization,"The chunks mention it as an example of a system that lacks built-in quantification. It is relevant to reporting constraints, but the evidence is secondary and it is not described as the main platform choice criteria for the workflow.",no_match,no_match,0,,,"I need to compare fluorescence molecular imaging platforms for surgery and interventions, including the hardware and acquisition settings I should report.",,data/interim/pdfs/Reflect__reporting_guidelines_for_preclinical__translational_and_clinical_fluorescence_molecular_imaging_studies.pdf,fluorescence imaging system | fluorescence camera | FMI system | fluorescence-guided surgery system,intraoperative fluorescence imaging system | fluorescence molecular imaging system | fluorescence-guided surgery system | fluorescence imaging system | fluorescence camera | FMI system,fluorescence camera | near-infrared fluorescence imaging system | endoscopic fluorescence imaging system | fluorescence imaging system | FMI system | fluorescence-guided surgery system,RGB camera | standard surgical light source | white light camera,mass spectrometer | CT scanner | confocal microscope,
decomposition,fmi_system,broad_diagnostic,literature_supported_inventory_uncertain,completed,True,4.0,14.0,endoscope,endoscope,endoscopic imaging platform,supporting_but_not_ideal,0.55,1.0,1.0,endoscopic modality | clinical endoscopic modality,endoscopic images,"The chunks mention endoscopic modalities in the context of clinical integration of fluorescence methods, but they do not explicitly describe fluorescence endoscopy acquisition settings or a specific fluorescence endoscope platform.",no_match,no_match,0,,,"I need to compare fluorescence molecular imaging platforms for surgery and interventions, including the hardware and acquisition settings I should report.",,data/interim/pdfs/Reflect__reporting_guidelines_for_preclinical__translational_and_clinical_fluorescence_molecular_imaging_studies.pdf,fluorescence imaging system | fluorescence camera | FMI system | fluorescence-guided surgery system,intraoperative fluorescence imaging system | fluorescence molecular imaging system | fluorescence-guided surgery system | fluorescence imaging system | fluorescence camera | FMI system,fluorescence camera | near-infrared fluorescence imaging system | endoscopic fluorescence imaging system | fluorescence imaging system | FMI system | fluorescence-guided surgery system,RGB camera | standard surgical light source | white light camera,mass spectrometer | CT scanner | confocal microscope,
decomposition,osc_morphology_giwaxs,specific,paper_grounded_local_candidate,completed,True,2.0,1.0,grazing-incidence wide-angle X-ray scattering,grazing incidence wide angle x ray scattering,X-ray scattering / structural characterization instrument,best_match,0.98,1.0,1.0,GIWAXS,crystalline packing structure | molecular orientation | ordering / crystallinity signatures,"This is the clearest directly relevant physical instrument for determining whether an additive has changed molecular packing, ordering, or crystallinity in the active layer. The chunk explicitly states that crystalline packing structure is revealed using GIWAXS.",must_have_or_best_match,must_have,3,GIWAXS,GIWAXS,I need to verify whether adding a fullerene additive has changed the active-layer packing and phase segregation in an organic solar-cell blend. What physical instrument should I use?,10.1039/d0ee00714e,data/interim/pdfs/15_34__efficiency_all-small-molecule_organic_solar_cells_with_an_improved_fill_factor_enabled_by_a_fullerene_additive.pdf,grazing-incidence X-ray scattering system | GIWAXS | GISAXS | grazing incident X-ray scattering,grazing-incidence wide-angle X-ray scattering system | GIWAXS setup | grazing-incidence X-ray scattering setup | grazing-incidence X-ray scattering system | GIWAXS | GISAXS | grazing incident X-ray scattering,GISAXS setup | grazing-incidence small-angle X-ray scattering system,atomic force microscope | transmission electron microscope,cyclic voltammetry system | ellipsometer | transient photocurrent measurement setup,
decomposition,osc_morphology_giwaxs,specific,paper_grounded_local_candidate,completed,True,2.0,2.0,atomic force microscope,atomic force microscope,imaging microscope,best_match,0.98,1.0,1.0,AFM,topography images | nanoscale morphology | phase segregation features,"Explicitly mentioned as providing topography images that reveal nanoscale phase segregation and fibrillar morphology in the active layer, which directly addresses the query about morphology changes caused by the fullerene additive.",supporting_but_not_ideal,supporting_but_not_ideal,1,atomic force microscope,atomic force microscope,I need to verify whether adding a fullerene additive has changed the active-layer packing and phase segregation in an organic solar-cell blend. What physical instrument should I use?,10.1039/d0ee00714e,data/interim/pdfs/15_34__efficiency_all-small-molecule_organic_solar_cells_with_an_improved_fill_factor_enabled_by_a_fullerene_additive.pdf,grazing-incidence X-ray scattering system | GIWAXS | GISAXS | grazing incident X-ray scattering,grazing-incidence wide-angle X-ray scattering system | GIWAXS setup | grazing-incidence X-ray scattering setup | grazing-incidence X-ray scattering system | GIWAXS | GISAXS | grazing incident X-ray scattering,GISAXS setup | grazing-incidence small-angle X-ray scattering system,atomic force microscope | transmission electron microscope,cyclic voltammetry system | ellipsometer | transient photocurrent measurement setup,
decomposition,osc_morphology_giwaxs,specific,paper_grounded_local_candidate,completed,True,2.0,3.0,grazing-incidence small/wide-angle X-ray scattering system,grazing incidence small wide angle x ray scattering system,X-ray scattering instrument,best_match,0.95,1.0,1.0,GISAXS | GIWAXS | grazing-incidence small/wide-angle X-ray scattering,phase segregation kinetics | nanoscale/mesoscale structural ordering | spinodal decomposition behavior,The chunk states that combined grazing-incidence small/wide-angle X-ray scattering was used to reveal phase segregation kinetics during spin-casting of fullerene-based polymer solar-cell films. This is directly relevant to determining whether an additive changes phase segregation and morphology.,must_have_or_best_match,must_have,3,GISAXS,GISAXS,I need to verify whether adding a fullerene additive has changed the active-layer packing and phase segregation in an organic solar-cell blend. What physical instrument should I use?,10.1039/d0ee00714e,data/interim/pdfs/15_34__efficiency_all-small-molecule_organic_solar_cells_with_an_improved_fill_factor_enabled_by_a_fullerene_additive.pdf,grazing-incidence X-ray scattering system | GIWAXS | GISAXS | grazing incident X-ray scattering,grazing-incidence wide-angle X-ray scattering system | GIWAXS setup | grazing-incidence X-ray scattering setup | grazing-incidence X-ray scattering system | GIWAXS | GISAXS | grazing incident X-ray scattering,GISAXS setup | grazing-incidence small-angle X-ray scattering system,atomic force microscope | transmission electron microscope,cyclic voltammetry system | ellipsometer | transient photocurrent measurement setup,
decomposition,osc_morphology_giwaxs,specific,paper_grounded_local_candidate,completed,True,2.0,4.0,optical interferometer,optical interferometer,optical measurement system,supporting_but_not_ideal,0.79,1.0,1.0,optical interferometry setup,solvent evaporation rate | film solidification dynamics | coating kinetics,"Explicitly mentioned in the same study, but it supports interpretation of phase-segregation kinetics rather than directly imaging domain purity or nanoscale morphology.",no_match,no_match,0,,,I need to verify whether adding a fullerene additive has changed the active-layer packing and phase segregation in an organic solar-cell blend. What physical instrument should I use?,10.1039/d0ee00714e,data/interim/pdfs/15_34__efficiency_all-small-molecule_organic_solar_cells_with_an_improved_fill_factor_enabled_by_a_fullerene_additive.pdf,grazing-incidence X-ray scattering system | GIWAXS | GISAXS | grazing incident X-ray scattering,grazing-incidence wide-angle X-ray scattering system | GIWAXS setup | grazing-incidence X-ray scattering setup | grazing-incidence X-ray scattering system | GIWAXS | GISAXS | grazing incident X-ray scattering,GISAXS setup | grazing-incidence small-angle X-ray scattering system,atomic force microscope | transmission electron microscope,cyclic voltammetry system | ellipsometer | transient photocurrent measurement setup,
decomposition,osc_morphology_giwaxs,specific,paper_grounded_local_candidate,completed,True,2.0,5.0,electric noise spectroscopy system,electric noise spectroscopy system,electrical characterization instrument,supporting_but_not_ideal,0.74,1.0,1.0,noise spectroscopy setup,charge carrier lifetime | mobility | recombination kinetics | indirect phase segregation indicators,"Mentioned as probing charge carrier transport, recombination, and donor-acceptor phase segregation indirectly. It is relevant to assessing effects of additive-induced morphology changes, but it does not directly visualize nanoscale morphology or domain purity.",no_match,no_match,0,,,I need to verify whether adding a fullerene additive has changed the active-layer packing and phase segregation in an organic solar-cell blend. What physical instrument should I use?,10.1039/d0ee00714e,data/interim/pdfs/15_34__efficiency_all-small-molecule_organic_solar_cells_with_an_improved_fill_factor_enabled_by_a_fullerene_additive.pdf,grazing-incidence X-ray scattering system | GIWAXS | GISAXS | grazing incident X-ray scattering,grazing-incidence wide-angle X-ray scattering system | GIWAXS setup | grazing-incidence X-ray scattering setup | grazing-incidence X-ray scattering system | GIWAXS | GISAXS | grazing incident X-ray scattering,GISAXS setup | grazing-incidence small-angle X-ray scattering system,atomic force microscope | transmission electron microscope,cyclic voltammetry system | ellipsometer | transient photocurrent measurement setup,
decomposition,pcm_multiple_events,method_selection,literature_supported_inventory_uncertain,completed,False,1.0,1.0,atom probe tomography system,atom probe tomography system,atom probe microscope / field evaporation analyzer,best_match,0.99,1.0,3.0,APT | atom probe,multiple-event probability (PME) | probability of molecular ions (PMI) | single-ion vs multi-ion detection per pulse | field evaporation / bond rupture behavior,"This is the central physical instrument used in the cited papers to measure field evaporation behavior, including multiple-ion events and bond-rupture signatures in metavalent/crystalline phase-change materials. It directly answers the query.",must_have_or_best_match,must_have,3,atom probe tomography system,atom probe tomography,"I want to test whether a crystalline chalcogenide shows the unusual bond-breaking behavior reported for metavalent materials, especially the high fraction of multiple-ion events during field evaporation.",,data/interim/pdfs/Chalcogenides_by_Design__Functionality_through_Metavalent_Bonding_and_Confinement.pdf,atom probe tomography | APT | 3D atom probe,laser-assisted atom probe tomography | atom probe tomography | APT | 3D atom probe | laser APT | laser atom probe,3D atom probe | field ion microscopy | atom probe tomography | APT,transmission electron microscope | scanning electron microscope,X-ray diffractometer | differential scanning calorimeter | electrical conductivity meter,
decomposition,pef_barrier_measurement,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,1.0,1.0,gas permeability / gas barrier measurement system,gas permeability gas barrier measurement system,barrier testing instrument,best_match,0.97,1.0,3.0,permeation tester | gas transmission tester | oxygen permeability analyzer | carbon dioxide permeability analyzer,oxygen permeability | carbon dioxide permeability | gas transmission rate | permeability coefficient,"The query asks for direct measurements of oxygen and CO2 barrier performance between PEF and PET. The chunks explicitly discuss experimental assessment of permeation performance and gas barrier properties for oxygen and carbon dioxide in PEF/PET-related films, which is exactly what a permeability/barrier tester provides.",must_have_or_best_match,must_have,3,permeation tester,permeation tester,"I need to compare a new PEF film against PET because the packaging team says oxygen and CO2 barrier performance is the key differentiator, but we need direct measurements to confirm it.",,data/interim/pdfs/A_Perspective_on_PEF_Synthesis__Properties__and_End-Life.pdf,gas permeability analyzer | permeation tester | gas permeameter,oxygen permeability tester | carbon dioxide permeability tester | gas permeability analyzer | permeation tester | gas permeameter | O2 permeation tester | CO2 permeation tester,gas sorption analyzer | manometric gas permeameter,DSC | tensile tester,NIR sorter | LC-MS/MS,
decomposition,small_vesicle_nanomech,method_selection,literature_supported_inventory_uncertain,completed,False,1.0,1.0,Atomic Force Microscope,atomic force microscope,nanoscale mechanical characterization instrument,best_match,0.99,1.0,3.0,AFM | atomic force microscopy | AFM-based nanoindentation,stiffness | bending modulus | Young's modulus | contact angle | osmotic pressure,This is explicitly used to quantify stiffness of submicrometer extracellular vesicles and to perform nanoindentation-based nanomechanical analysis. It directly addresses the need for a physical instrument to measure stiffness or bending-related mechanical properties rather than relying on optical observation alone.,must_have_or_best_match,must_have,3,Atomic Force Microscope,atomic force microscope,I have submicrometer extracellular vesicles and small liposomes and need a physical instrument that can measure their stiffness or bending rigidity without relying on optical observation alone.,,data/interim/pdfs/Active_probing_of_the_mechanical_properties_of_biological_and_synthetic_vesicles.pdf,atomic force microscope | AFM,AFM nanoindentation setup | PeakForce AFM | atomic force microscope | AFM | force spectroscopy AFM | nanoindentation AFM | PeakForce tapping,jumping mode AFM | quantitative imaging AFM,fluorescence microscope | high-speed AFM,micropipette aspiration setup | optical tweezers setup | electrodeformation setup,
decomposition,sr3fe2o7_neutron_diffraction_setup,specific,paper_grounded_local_candidate,completed,False,1.0,1.0,polarised neutron diffractometer D3,polarised neutron diffractometer d3,neutron diffractometer,best_match,0.97,1.0,1.0,D3,magnetic Bragg reflections | flipping ratios | reciprocal-space-accessible reflection intensities,This is the clearest physical setup explicitly described for measuring magnetic Bragg reflections after field cooling. The chunk states that the single crystal was mounted on the polarized neutron diffractometer D3 and that magnetic reflections were measured there after cooling in a magnetic field.,must_have_or_best_match,best_match,3,polarised neutron diffractometer D3,neutron diffractometer,I need to determine magnetic Bragg reflections and reciprocal-space maps for a single-crystal magnetic material after field cooling. What physical instrument/setup was used for the diffraction measurement?,10.1038/s41535-024-00698-4,data/interim/pdfs/Reentrant_multiple-q_magnetic_order_and_a__spin_meta-cholesteric__phase_in_Sr3Fe2O7.pdf,ZEBRA diffractometer | ZEBRA,single-crystal neutron diffractometer | neutron diffractometer | ZEBRA diffractometer | ZEBRA,ZEBRA | single-crystal neutron diffraction setup | ZEBRA diffractometer,2D-detector neutron diffraction setup | vertical focusing neutron diffraction setup,triple-axis spectrometer | time-of-flight spectrometer | vibrating-sample magnetometer,
decomposition,subcellular_lipid_map,broad_diagnostic,,completed,,,,,,,,,,,,,,no_equipment_returned,,0,,,,,,,,,,,
decomposition,summit-noci-001,specific,paper_grounded_local_candidate,completed,False,1.0,1.0,Summit supercomputer,summit supercomputer,supercomputer,best_match,0.98,1.0,2.0,200 PF Summit supercomputer | Oak Ridge Leadership Computing Facility Summit,matrix-element calculations | nonorthogonal configuration interaction results,"The chunks explicitly state that GronOR was developed and run on Summit, identifying the physical computing system used for the calculations. This directly answers the query.",supporting_but_not_ideal,supporting_but_not_ideal,1,Oak Ridge Leadership Computing Facility Summit,Oak Ridge Leadership Computing Facility,Which physical computing system did the authors use to run the GronOR nonorthogonal configuration interaction matrix-element calculations?,10.1021/acs.jctc.9b01144,data/interim/pdfs/Reduced_Common_Molecular_Orbital_Basis_for_Nonorthogonal_Configuration_Interaction.pdf,,,Summit,Oak Ridge Leadership Computing Facility,GAMESS-UK package | GronOR code | GPU cluster,
decomposition,tdEV_identity_multimodal,method_selection,literature_supported_inventory_uncertain,completed,True,4.0,1.0,transmission electron microscope,transmission electron microscope,electron microscope,best_match,0.98,2.0,3.0,TEM | Cryo-TEM | electron microscopy | microscope,vesicle morphology | vesicle shape | high-resolution images | qualitative morphology | approximate particle size,"The query asks whether extracellular vesicles retain expected morphology and whether their shape can be visualized at sufficient resolution. TEM is explicitly used in the chunks to determine EV morphology and provides the required high-resolution visualization. Cryo-TEM is also explicitly mentioned as a morphology-analysis method for EVs. | TEM is explicitly mentioned for observing samples, and it can support particle size assessment by imaging. But the chunks do not state that it was used for quantitative size distribution, nor that it is optimized for substrate-bound samples in this context.",must_have_or_best_match,best_match,3,microscope,"correlative AFM, SEM, and Raman microscope setup","I have captured extracellular vesicles on a functionalized substrate and want to confirm their morphology, size, deformability, and chemical identity rather than relying on a single readout. What instrument setup should I use?",,data/interim/pdfs/Cancer-id__Toward_identification_of_cancer_by_tumor-derived_extracellular_vesicles_in_blood.pdf,AFM-SEM-Raman setup | correlative AFM-SEM-Raman platform,"correlative AFM, SEM, and Raman microscope setup | multimodal AFM/SEM/Raman instrument | AFM-SEM-Raman setup | correlative AFM-SEM-Raman platform | correlative microscopy platform",AFM plus SEM plus Raman microspectroscopy | correlative microscopy platform | multimodal AFM/SEM/Raman instrument,TEM | Raman microscope | atomic force microscope,flow cytometer | NTA | DSC,
decomposition,tdEV_identity_multimodal,method_selection,literature_supported_inventory_uncertain,completed,True,4.0,2.0,tunable resistive pulse sensing system,tunable resistive pulse sensing system,particle sizing analyzer,best_match,0.98,1.0,2.0,TRPS | qNano | Nanopore NP100 | Nanopore NP150,particle concentration | size distribution | modal particle diameter,"This is explicitly used in the chunks to measure extracellular vesicle size distribution, including modal particle diameter and concentration. However, the evidence describes analysis of vesicles in suspension after isolation, not surface-bound or substrate-attached samples, so it is highly relevant for sizing but not clearly compatible with substrate-bound samples.",no_match,no_match,0,,,"I have captured extracellular vesicles on a functionalized substrate and want to confirm their morphology, size, deformability, and chemical identity rather than relying on a single readout. What instrument setup should I use?",,data/interim/pdfs/Cancer-id__Toward_identification_of_cancer_by_tumor-derived_extracellular_vesicles_in_blood.pdf,AFM-SEM-Raman setup | correlative AFM-SEM-Raman platform,"correlative AFM, SEM, and Raman microscope setup | multimodal AFM/SEM/Raman instrument | AFM-SEM-Raman setup | correlative AFM-SEM-Raman platform | correlative microscopy platform",AFM plus SEM plus Raman microspectroscopy | correlative microscopy platform | multimodal AFM/SEM/Raman instrument,TEM | Raman microscope | atomic force microscope,flow cytometer | NTA | DSC,
