system,query_id,query_type,case_type,run_status,used_decomposition,paper_reranking_enabled,num_subproblems_run,num_returned_equipment,num_evidence_quotes,num_supporting_papers,original_query,num_papers_attempted,num_papers_with_chunks,num_full_text_success,num_fallback_used,num_skipped,num_pdf_used,num_html_used,num_ar5iv_used,num_abstract_fallback_used,num_tldr_metadata_fallback_used,num_metadata_fallback_used,full_text_success_fraction,fallback_fraction,skipped_fraction,used_source_type_counts,fallback_source_type_counts,top1_equipment,top1_output_score,top1_match_label,best_output_score_any_rank,best_match_label_any_rank,error,match_scores,match_labels,matched_expected_names,ndcg_at_1,hit_at_1,strict_hit_at_1,must_have_recall_at_1,relevant_recall_at_1,clearly_not_suitable_at_1,ndcg_at_3,hit_at_3,strict_hit_at_3,must_have_recall_at_3,relevant_recall_at_3,clearly_not_suitable_at_3,ndcg_at_5,hit_at_5,strict_hit_at_5,must_have_recall_at_5,relevant_recall_at_5,clearly_not_suitable_at_5,ndcg_at_10,hit_at_10,strict_hit_at_10,must_have_recall_at_10,relevant_recall_at_10,clearly_not_suitable_at_10,main_output_score
Literature-RAG,pa_hydrogenation_tof_setup,specific,paper_grounded_local_candidate,completed,False,True,1,5,10,8,I need the physical instrument setup used to study hydrogenation and deuterium abstraction of gas-phase PAH cations with ion trapping and mass analysis.,10.0,10.0,3.0,7.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.3,0.7,0.0,"{'abstract': 7, 'pdf': 2, 'publisher_html': 1}",{'abstract': 7},radiofrequency ion trap tandem mass spectrometer,3.0,must_have,3.0,must_have,,"[3, 3, 1, 1, 0]","['must_have', 'must_have', 'supporting_but_not_ideal', 'supporting_but_not_ideal', 'no_match']","['ion trap', 'time-of-flight mass spectrometer', 'quadrupole mass filter', 'RF ion funnel', None]",1.0,True,True,0.1,0.08333333333333333,False,0.7988805459902473,True,True,0.2,0.16666666666666666,False,0.5982391060766458,True,True,0.2,0.16666666666666666,False,0.38821624553143347,True,True,0.2,0.16666666666666666,False,0.7988805459902473
LLM-only,parr-batch-hydrogenation-gc,specific,paper_grounded_local_candidate,completed,False,,1,5,0,0,I need to run high-pressure batch hydrogenation of butyraldehyde over a copper aluminate catalyst and then quantify the liquid-phase products. What physical equipment setup should I use?,,,,,,,,,,,,,,,{},{},high-pressure stirred batch hydrogenation reactor,3.0,must_have,3.0,must_have,,"[3, 3, 0, 0, 0]","['must_have', 'must_have', 'no_match', 'no_match', 'no_match']","['stainless steel autoclave reactor', 'gas chromatograph', None, None, None]",1.0,True,True,0.14285714285714285,0.14285714285714285,False,0.7653606369886218,True,True,0.2857142857142857,0.2857142857142857,False,0.5531464700081437,True,True,0.2857142857142857,0.2857142857142857,False,0.4377077206737547,True,True,0.2857142857142857,0.2857142857142857,False,0.7653606369886218
Literature-RAG,parr-batch-hydrogenation-gc,specific,paper_grounded_local_candidate,completed,False,True,1,5,8,5,I need to run high-pressure batch hydrogenation of butyraldehyde over a copper aluminate catalyst and then quantify the liquid-phase products. What physical equipment setup should I use?,10.0,10.0,3.0,7.0,0.0,3.0,0.0,0.0,6.0,1.0,0.0,0.3,0.7,0.0,"{'pdf': 3, 'abstract': 6, 'tldr_metadata': 1}","{'abstract': 6, 'tldr_metadata': 1}",stainless steel autoclave reactor,3.0,must_have,3.0,must_have,,"[3, 3, 1, 0, 0]","['must_have', 'must_have', 'supporting_but_not_ideal', 'no_match', 'no_match']","['stainless steel autoclave reactor', 'gas chromatograph', 'overhead stirrer', None, None]",1.0,True,True,0.14285714285714285,0.14285714285714285,False,0.7988805459902473,True,True,0.2857142857142857,0.2857142857142857,False,0.5773721989562591,True,True,0.2857142857142857,0.2857142857142857,False,0.45687766782967465,True,True,0.2857142857142857,0.2857142857142857,False,0.7988805459902473
LLM-only,pbscqd_optical_stability_setup,specific,paper_grounded_local_candidate,completed,False,,1,5,0,0,We need to monitor whether PbS quantum dot inks stay colloidally stable during long-term storage and whether any aggregation or spectral shift develops over time. What physical instrument setup should be used?,,,,,,,,,,,,,,,{},{},UV-Vis-NIR spectrophotometer,3.0,must_have,3.0,must_have,,"[3, 0, 0, 0, 0]","['must_have', 'no_match', 'no_match', 'no_match', 'no_match']","['UV-Vis spectrometer', None, None, None, None]",1.0,True,True,0.3333333333333333,0.125,False,0.4692787260227565,True,True,0.3333333333333333,0.125,False,0.3391602052736161,True,True,0.3333333333333333,0.125,False,0.265027111971248,True,True,0.3333333333333333,0.125,False,0.4692787260227565
Literature-RAG,pbscqd_optical_stability_setup,specific,paper_grounded_local_candidate,completed,False,True,1,3,6,4,We need to monitor whether PbS quantum dot inks stay colloidally stable during long-term storage and whether any aggregation or spectral shift develops over time. What physical instrument setup should be used?,10.0,10.0,5.0,5.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.5,0.5,0.0,"{'abstract': 5, 'pdf': 4, 'publisher_html': 1}",{'abstract': 5},dynamic light scattering instrument,0.0,no_match,3.0,must_have,,"[0, 3, 0]","['no_match', 'must_have', 'no_match']","[None, 'UV-Vis spectrometer', None]",0.0,False,False,0.0,0.0,False,0.2960819109658653,True,True,0.3333333333333333,0.125,False,0.21398626473452756,True,True,0.3333333333333333,0.125,False,0.16721349044577458,True,True,0.3333333333333333,0.125,False,0.2960819109658653
LLM-only,pbte_xrd_orientation,specific,paper_grounded_local_candidate,completed,False,,1,5,0,0,"I need to determine the crystal structure and orientation of small melt-quenched Pb1−xTe single crystals, especially after quenching produces mixed morphologies.",,,,,,,,,,,,,,,{},{},single-crystal X-ray diffractometer,3.0,must_have,3.0,must_have,,"[3, 0, 1, 0, 0]","['must_have', 'no_match', 'supporting_but_not_ideal', 'no_match', 'no_match']","['single-crystal X-ray diffractometer', None, 'powder X-ray diffractometer', None, None]",1.0,True,True,0.3333333333333333,0.3333333333333333,False,0.5027986350243819,True,True,0.3333333333333333,0.3333333333333333,False,0.47667357683104655,True,True,0.3333333333333333,0.3333333333333333,False,0.45666053563919207,True,True,0.3333333333333333,0.3333333333333333,False,0.5027986350243819
Literature-RAG,pbte_xrd_orientation,specific,paper_grounded_local_candidate,completed,False,True,1,3,6,3,"I need to determine the crystal structure and orientation of small melt-quenched Pb1−xTe single crystals, especially after quenching produces mixed morphologies.",10.0,10.0,3.0,7.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0,0.3,0.7,0.0,"{'pdf': 3, 'abstract': 3, 'metadata': 4}","{'abstract': 3, 'metadata': 4}",electron backscatter diffraction system,0.0,no_match,3.0,must_have,,"[0, 3, 1]","['no_match', 'must_have', 'supporting_but_not_ideal']","[None, 'single-crystal X-ray diffractometer', 'scanning electron microscope']",0.0,False,False,0.0,0.0,False,0.3296018199674907,True,True,0.3333333333333333,0.3333333333333333,False,0.31247594466183803,True,True,0.3333333333333333,0.3333333333333333,False,0.29935670697814837,True,True,0.3333333333333333,0.3333333333333333,False,0.3296018199674907
LLM-only,pcdtbt_smpl,specific,paper_grounded_local_candidate,completed,False,,1,5,0,0,I need to reproduce the paper’s single-chain photophysics measurements on PCDTBT derivatives and compare how hexylation changes the emission from individual polymer chains. What physical instrument setup should I use?,,,,,,,,,,,,,,,{},{},Single-molecule fluorescence microscope,0.0,no_match,1.0,supporting_but_not_ideal,,"[0, 0, 1, 0, 0]","['no_match', 'no_match', 'supporting_but_not_ideal', 'no_match', 'no_match']","[None, None, 'spectrometer', None, None]",0.0,False,False,0.0,0.0,False,0.033519909001625464,False,False,0.0,0.0,False,0.031778238455403104,False,False,0.0,0.0,False,0.031778238455403104,False,False,0.0,0.0,False,0.033519909001625464
Literature-RAG,pcdtbt_smpl,specific,paper_grounded_local_candidate,completed,False,True,1,1,5,1,I need to reproduce the paper’s single-chain photophysics measurements on PCDTBT derivatives and compare how hexylation changes the emission from individual polymer chains. What physical instrument setup should I use?,10.0,10.0,1.0,9.0,0.0,1.0,0.0,0.0,7.0,1.0,1.0,0.1,0.9,0.0,"{'pdf': 1, 'tldr_metadata': 1, 'abstract': 7, 'metadata': 1}","{'tldr_metadata': 1, 'abstract': 7, 'metadata': 1}",single-molecule photoluminescence spectroscopy setup,3.0,must_have,3.0,must_have,,[3],['must_have'],['single-molecule photoluminescence spectroscopy setup'],1.0,True,True,0.3333333333333333,0.3333333333333333,False,0.4692787260227565,True,True,0.3333333333333333,0.3333333333333333,False,0.4448953383756435,True,True,0.3333333333333333,0.3333333333333333,False,0.4448953383756435,True,True,0.3333333333333333,0.3333333333333333,False,0.4692787260227565
LLM-only,pcm_property_fingerprint,method_selection,literature_supported_inventory_uncertain,completed,False,,1,5,0,0,"I need to screen a chalcogenide alloy for metavalent bonding by checking its key fingerprint properties, including electrical conductivity, coordination environment, dielectric response, and bond polarizability.",,,,,,,,,,,,,,,{},{},source-measure unit,3.0,must_have,3.0,must_have,,"[3, 0, 3, 1, 0]","['must_have', 'no_match', 'must_have', 'supporting_but_not_ideal', 'no_match']","['conductivity meter', None, 'X-ray diffractometer', 'optical ellipsometer', None]",1.0,True,True,0.16666666666666666,0.09090909090909091,False,0.7039180890341348,True,True,0.3333333333333333,0.18181818181818182,False,0.5296072150308109,True,True,0.3333333333333333,0.18181818181818182,False,0.3712293693084858,True,True,0.3333333333333333,0.18181818181818182,False,0.7039180890341348
Literature-RAG,pcm_property_fingerprint,method_selection,literature_supported_inventory_uncertain,completed,False,True,1,3,6,5,"I need to screen a chalcogenide alloy for metavalent bonding by checking its key fingerprint properties, including electrical conductivity, coordination environment, dielectric response, and bond polarizability.",10.0,10.0,4.0,6.0,0.0,3.0,0.0,0.0,5.0,0.0,1.0,0.4,0.6,0.0,"{'abstract': 5, 'pdf': 3, 'metadata': 1, 'publisher_html': 1}","{'abstract': 5, 'metadata': 1}",four-terminal resistivity measurement setup,0.0,no_match,3.0,best_match,,"[0, 3, 0]","['no_match', 'best_match', 'no_match']","[None, 'dielectric spectroscopy setup', None]",0.0,False,False,0.0,0.0,False,0.2960819109658653,True,True,0.0,0.09090909090909091,False,0.21398626473452756,True,True,0.0,0.09090909090909091,False,0.1499941538626053,True,True,0.0,0.09090909090909091,False,0.2960819109658653
LLM-only,pcm_thinfilm_tx,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,,1,5,0,0,I need to measure why ultrathin phase-change chalcogenide films stop crystallizing the same way as bulk films and to track how the crystallization temperature changes with thickness and capping layers.,,,,,,,,,,,,,,,{},{},temperature-controlled hot-stage microscope,2.0,acceptable_alternative,3.0,must_have,,"[2, 2, 3, 3, 0]","['acceptable_alternatives', 'acceptable_alternatives', 'must_have', 'must_have', 'no_match']","['hot stage microscope', 'temperature-dependent X-ray diffractometer', 'differential scanning calorimeter', 'in situ transmission electron microscope', None]",0.42857142857142855,True,False,0.0,0.07692307692307693,False,0.5626510645779305,True,True,0.14285714285714285,0.23076923076923078,False,0.5527112253401475,True,True,0.2857142857142857,0.3076923076923077,False,0.37220311208408713,True,True,0.2857142857142857,0.3076923076923077,False,0.5626510645779305
Literature-RAG,pcm_thinfilm_tx,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,True,1,8,15,9,I need to measure why ultrathin phase-change chalcogenide films stop crystallizing the same way as bulk films and to track how the crystallization temperature changes with thickness and capping layers.,10.0,10.0,1.0,9.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.1,0.9,0.0,"{'abstract': 9, 'pdf': 1}",{'abstract': 9},dynamic ellipsometer,0.0,no_match,2.0,acceptable_alternative,,"[0, 0, 0, 0, 2, 0, 0, 0]","['no_match', 'no_match', 'no_match', 'no_match', 'acceptable_alternatives', 'no_match', 'no_match', 'no_match']","[None, None, None, None, 'temperature-dependent X-ray diffractometer', None, None, None]",0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.056230747505289336,True,False,0.0,0.07692307692307693,False,0.03786653546506678,True,False,0.0,0.07692307692307693,False,0.0
LLM-only,pd-noise-nep,method_selection,literature_supported_inventory_uncertain,completed,False,,1,5,0,0,"I need to benchmark noise, NEP, and detectivity of a photodetector experimentally rather than relying on white-noise estimates.",,,,,,,,,,,,,,,{},{},Low-noise optical detector characterization system,3.0,must_have,3.0,must_have,,"[3, 3, 2, 3, 0]","['must_have', 'best_match', 'acceptable_alternatives', 'best_match', 'no_match']","['noise power spectral density measurement setup', 'lock-in amplifier', 'current preamplifier', 'spectrum analyzer', None]",1.0,True,True,0.3333333333333333,0.1111111111111111,False,0.8659203639934981,True,True,0.3333333333333333,0.3333333333333333,False,0.7718920066951964,True,True,0.3333333333333333,0.4444444444444444,False,0.606414474520473,True,True,0.3333333333333333,0.4444444444444444,False,0.8659203639934981
Literature-RAG,pd-noise-nep,method_selection,literature_supported_inventory_uncertain,completed,False,True,1,4,8,5,"I need to benchmark noise, NEP, and detectivity of a photodetector experimentally rather than relying on white-noise estimates.",10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,{'abstract': 10},{'abstract': 10},low-noise transimpedance amplifier,0.0,no_match,0.0,no_match,,"[0, 0, 0, 0]","['no_match', 'no_match', 'no_match', 'no_match']","[None, None, None, None]",0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0
LLM-only,pd-responsivity-eqe,method_selection,literature_supported_inventory_uncertain,completed,False,,1,5,0,0,I need to accurately measure responsivity and EQE of an emerging-semiconductor photodetector without beam overfill or power-monitoring errors.,,,,,,,,,,,,,,,{},{},calibrated monochromator-based photodetector measurement system,0.0,no_match,3.0,must_have,,"[0, 3, 0, 0, 1]","['no_match', 'must_have', 'no_match', 'no_match', 'supporting_but_not_ideal']","[None, 'calibrated photodiode', None, None, 'lock-in amplifier']",0.0,False,False,0.0,0.0,False,0.2960819109658653,True,True,0.3333333333333333,0.09090909090909091,False,0.23272984723629067,True,True,0.3333333333333333,0.09090909090909091,False,0.16313251020147485,True,True,0.3333333333333333,0.09090909090909091,False,0.2960819109658653
Literature-RAG,pd-responsivity-eqe,method_selection,literature_supported_inventory_uncertain,completed,False,True,1,5,9,5,I need to accurately measure responsivity and EQE of an emerging-semiconductor photodetector without beam overfill or power-monitoring errors.,10.0,10.0,3.0,7.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.3,0.7,0.0,"{'abstract': 7, 'pdf': 2, 'publisher_html': 1}",{'abstract': 7},integrating sphere standard photodetector,2.0,acceptable_alternative,2.0,acceptable_alternative,,"[2, 0, 0, 0, 0]","['acceptable_alternatives', 'no_match', 'no_match', 'no_match', 'no_match']","['integrating sphere', None, None, None, None]",0.42857142857142855,True,False,0.0,0.09090909090909091,False,0.20111945400975278,True,False,0.0,0.09090909090909091,False,0.1453543736886926,True,False,0.0,0.09090909090909091,False,0.10188647537126948,True,False,0.0,0.09090909090909091,False,0.20111945400975278
LLM-only,pd-speed-stability,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,,1,5,0,0,I need to compare response speed and accelerated stability of a new photodetector material under realistic operating conditions.,,,,,,,,,,,,,,,{},{},Pulsed photodetector characterization setup,0.0,no_match,3.0,best_match,,"[0, 3, 0, 0, 0]","['no_match', 'best_match', 'no_match', 'no_match', 'no_match']","[None, 'accelerated aging test chamber', None, None, None]",0.0,False,False,0.0,0.0,False,0.2960819109658653,True,True,0.0,0.09090909090909091,False,0.21398626473452756,True,True,0.0,0.09090909090909091,False,0.1499941538626053,True,True,0.0,0.09090909090909091,False,0.2960819109658653
Literature-RAG,pd-speed-stability,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,True,1,8,13,9,I need to compare response speed and accelerated stability of a new photodetector material under realistic operating conditions.,10.0,10.0,1.0,9.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.1,0.9,0.0,"{'abstract': 9, 'pdf': 1}",{'abstract': 9},oscilloscope,1.0,supporting_but_not_ideal,1.0,supporting_but_not_ideal,,"[1, 0, 0, 0, 0, 0, 0, 0]","['supporting_but_not_ideal', 'no_match', 'no_match', 'no_match', 'no_match', 'no_match', 'no_match', 'no_match']","['oscilloscope', None, None, None, None, None, None, None]",0.14285714285714285,False,False,0.0,0.0,False,0.06703981800325093,False,False,0.0,0.0,False,0.04845145789623087,False,False,0.0,0.0,False,0.033962158457089824,False,False,0.0,0.0,False,0.06703981800325093
LLM-only,pda_formation_xps,specific,paper_grounded_local_candidate,completed,False,,1,5,0,0,I need to track the surface chemistry changes during polydopamine formation on halloysite nanotubes and identify which intermediates are present over time.,,,,,,,,,,,,,,,{},{},X-ray photoelectron spectrometer,3.0,must_have,3.0,must_have,,"[3, 0, 0, 0, 0]","['must_have', 'no_match', 'no_match', 'no_match', 'no_match']","['X-ray photoelectron spectrometer', None, None, None, None]",1.0,True,True,0.2,0.14285714285714285,False,0.4692787260227565,True,True,0.2,0.14285714285714285,False,0.3391602052736161,True,True,0.2,0.14285714285714285,False,0.3040398169605797,True,True,0.2,0.14285714285714285,False,0.4692787260227565
Literature-RAG,pda_formation_xps,specific,paper_grounded_local_candidate,completed,False,True,1,5,16,5,I need to track the surface chemistry changes during polydopamine formation on halloysite nanotubes and identify which intermediates are present over time.,10.0,10.0,1.0,9.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.1,0.9,0.0,"{'pdf': 1, 'abstract': 8, 'tldr_metadata': 1}","{'abstract': 8, 'tldr_metadata': 1}",X-ray photoelectron spectrometer,3.0,must_have,3.0,must_have,,"[3, 1, 0, 0, 0]","['must_have', 'supporting_but_not_ideal', 'no_match', 'no_match', 'no_match']","['X-ray photoelectron spectrometer', 'solid-state nuclear magnetic resonance spectrometer', None, None, None]",1.0,True,True,0.2,0.14285714285714285,False,0.511576141875023,True,True,0.2,0.14285714285714285,False,0.3697296716642629,True,True,0.2,0.14285714285714285,False,0.3314437836449868,True,True,0.2,0.14285714285714285,False,0.511576141875023
LLM-only,peaf_analytical_setup,specific,paper_grounded_local_candidate,completed,False,,1,5,0,0,"I need to characterize the synthesized furanic-aliphatic poly(ester amide)s for chemical structure, molecular weight, thermal transitions, degradation behavior, and crystallinity. What physical instrument setup should I use?",,,,,,,,,,,,,,,{},{},Gel permeation chromatography system,3.0,best_match,3.0,best_match,,"[3, 3, 3, 0, 0]","['best_match', 'best_match', 'best_match', 'no_match', 'no_match']","['size exclusion chromatography system', 'differential scanning calorimeter', 'ATR-FTIR spectrometer', None, None]",1.0,True,True,0.0,0.043478260869565216,False,1.0,True,True,0.0,0.13043478260869565,False,0.7227265726449517,True,True,0.0,0.13043478260869565,False,0.4690000933206748,True,True,0.0,0.13043478260869565,False,1.0
Literature-RAG,peaf_analytical_setup,specific,paper_grounded_local_candidate,completed,False,True,1,6,12,13,"I need to characterize the synthesized furanic-aliphatic poly(ester amide)s for chemical structure, molecular weight, thermal transitions, degradation behavior, and crystallinity. What physical instrument setup should I use?",10.0,10.0,3.0,7.0,0.0,2.0,0.0,0.0,4.0,0.0,3.0,0.3,0.7,0.0,"{'pdf': 2, 'abstract': 4, 'metadata': 3, 'publisher_html': 1}","{'abstract': 4, 'metadata': 3}",differential scanning calorimeter,3.0,best_match,3.0,best_match,,"[3, 0, 2, 3, 3, 3]","['best_match', 'no_match', 'acceptable_alternatives', 'best_match', 'best_match', 'must_have']","['differential scanning calorimeter', None, 'WAXD diffractometer', 'size exclusion chromatography system', 'ATR-FTIR spectrometer', 'nuclear magnetic resonance spectrometer']",1.0,True,True,0.0,0.043478260869565216,False,0.5698384530276329,True,True,0.0,0.08695652173913043,False,0.6891108194730107,True,True,0.0,0.17391304347826086,False,0.5255840386375159,True,True,0.16666666666666666,0.21739130434782608,False,0.5698384530276329
LLM-only,pef_recycling_degradation_analysis,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,,1,5,0,0,"Our recycled PEF stream is losing intrinsic viscosity after repeated processing, and we need an instrument setup that can track degradation and identify hydrolysis products.",,,,,,,,,,,,,,,{},{},capillary viscometer,0.0,no_match,3.0,best_match,,"[0, 3, 0, 3, 0]","['no_match', 'best_match', 'no_match', 'must_have', 'no_match']","[None, 'size exclusion chromatography', None, 'LC-MS', None]",0.0,False,False,0.0,0.0,False,0.2960819109658653,True,True,0.0,0.1,False,0.360054614577234,True,True,0.25,0.2,False,0.2523810924259037,True,True,0.25,0.2,False,0.2960819109658653
Literature-RAG,pef_recycling_degradation_analysis,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,True,1,4,8,4,"Our recycled PEF stream is losing intrinsic viscosity after repeated processing, and we need an instrument setup that can track degradation and identify hydrolysis products.",10.0,10.0,1.0,9.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.1,0.9,0.0,"{'abstract': 8, 'pdf': 1, 'tldr_metadata': 1}","{'abstract': 8, 'tldr_metadata': 1}",capillary Ubbelohde viscometer,0.0,no_match,3.0,best_match,,"[0, 2, 3, 1]","['no_match', 'acceptable_alternatives', 'best_match', 'supporting_but_not_ideal']","[None, 'pyrolysis-GC-MS', 'FTIR spectrometer', 'differential scanning calorimeter']",0.0,False,False,0.0,0.0,False,0.3615316105681776,True,True,0.0,0.2,False,0.28215540892913504,True,True,0.0,0.2,False,0.19777746890711642,True,True,0.0,0.2,False,0.3615316105681776
LLM-only,pef_thermal_crystallization,process_optimization,literature_supported_inventory_uncertain,completed,False,,1,5,0,0,We are tuning PEF processing and need to know whether crystallization and thermal transitions will interfere with molding and reheating steps.,,,,,,,,,,,,,,,{},{},Differential Scanning Calorimeter,3.0,must_have,3.0,must_have,,"[3, 0, 0, 1, 2]","['must_have', 'no_match', 'no_match', 'supporting_but_not_ideal', 'acceptable_alternatives']","['differential scanning calorimeter', None, None, 'X-ray diffractometer', 'hot-stage microscope']",1.0,True,True,0.3333333333333333,0.1,False,0.4692787260227565,True,True,0.3333333333333333,0.1,False,0.4162578598992921,True,True,0.3333333333333333,0.2,False,0.29177688372528,True,True,0.3333333333333333,0.2,False,0.4692787260227565
Literature-RAG,pef_thermal_crystallization,process_optimization,literature_supported_inventory_uncertain,completed,False,True,1,4,10,4,We are tuning PEF processing and need to know whether crystallization and thermal transitions will interfere with molding and reheating steps.,10.0,10.0,4.0,6.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.4,0.6,0.0,"{'pdf': 4, 'abstract': 6}",{'abstract': 6},differential scanning calorimeter,3.0,must_have,3.0,must_have,,"[3, 2, 0, 0]","['must_have', 'acceptable_alternatives', 'no_match', 'no_match']","['differential scanning calorimeter', 'hot-stage microscope', None, None]",1.0,True,True,0.3333333333333333,0.1,False,0.596170973579556,True,True,0.3333333333333333,0.2,False,0.4308686044455565,True,True,0.3333333333333333,0.2,False,0.3020183179978882,True,True,0.3333333333333333,0.2,False,0.596170973579556
LLM-only,perovskite_trpl_setup,specific,paper_grounded_local_candidate,completed,False,,1,5,0,0,I need the physical instrument setup used to measure time-resolved photoluminescence dynamics of the quasi-2D perovskite thin films in this paper.,,,,,,,,,,,,,,,{},{},time-resolved photoluminescence spectroscopy system,0.0,no_match,3.0,must_have,,"[0, 0, 3, 0, 2]","['no_match', 'no_match', 'must_have', 'no_match', 'acceptable_alternatives']","[None, None, 'streak camera', None, 'spectrograph']",0.0,False,False,0.0,0.0,False,0.23463936301137825,True,True,0.3333333333333333,0.14285714285714285,False,0.2258108501420974,True,True,0.3333333333333333,0.2857142857142857,False,0.19981531596263788,True,True,0.3333333333333333,0.2857142857142857,False,0.23463936301137825
Literature-RAG,perovskite_trpl_setup,specific,paper_grounded_local_candidate,completed,False,True,1,1,2,2,I need the physical instrument setup used to measure time-resolved photoluminescence dynamics of the quasi-2D perovskite thin films in this paper.,10.0,10.0,2.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.2,0.8,0.0,"{'abstract': 8, 'publisher_html': 1, 'pdf': 1}",{'abstract': 8},time-resolved photoluminescence spectroscopy setup,0.0,no_match,0.0,no_match,,[0],['no_match'],[None],0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0
LLM-only,pest_control_surface_retention,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,,1,5,0,0,"We are developing a foliar pest-control spray for hydrophobic crop leaves, but the droplets keep bouncing or washing off and the treatment wastes most of the active ingredient. What physical equipment should we use to measure and improve spray retention and leaf wetting?",,,,,,,,,,,,,,,{},{},contact angle goniometer,3.0,must_have,3.0,must_have,,"[3, 3, 0, 0, 0]","['must_have', 'best_match', 'no_match', 'no_match', 'no_match']","['contact angle goniometer', 'high-speed camera', None, None, None]",1.0,True,True,0.3333333333333333,0.07142857142857142,False,0.7653606369886218,True,True,0.3333333333333333,0.14285714285714285,False,0.5531464700081437,True,True,0.3333333333333333,0.14285714285714285,False,0.3724962116495003,True,True,0.3333333333333333,0.14285714285714285,False,0.7653606369886218
Literature-RAG,pest_control_surface_retention,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,True,1,4,10,7,"We are developing a foliar pest-control spray for hydrophobic crop leaves, but the droplets keep bouncing or washing off and the treatment wastes most of the active ingredient. What physical equipment should we use to measure and improve spray retention and leaf wetting?",10.0,10.0,2.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.2,0.8,0.0,"{'abstract': 8, 'publisher_html': 2}",{'abstract': 8},high-speed imaging system,3.0,best_match,3.0,best_match,,"[3, 3, 0, 0]","['best_match', 'must_have', 'no_match', 'no_match']","['high-speed imaging system', 'contact angle goniometer', None, None]",1.0,True,True,0.0,0.07142857142857142,False,0.7653606369886218,True,True,0.3333333333333333,0.14285714285714285,False,0.5531464700081437,True,True,0.3333333333333333,0.14285714285714285,False,0.3724962116495003,True,True,0.3333333333333333,0.14285714285714285,False,0.7653606369886218
LLM-only,piv-flow-cilia,specific,paper_grounded_local_candidate,completed,False,,1,4,0,0,I need to measure the flow fields and backflow generated by an array of soft artificial cilia in a microfluidic channel while varying metachronal phase shifts. What equipment should I use?,,,,,,,,,,,,,,,{},{},micro-particle image velocimetry system,3.0,must_have,3.0,must_have,,"[3, 0, 0, 0]","['must_have', 'no_match', 'no_match', 'no_match']","['particle image velocimetry system', None, None, None]",1.0,True,True,0.25,0.25,False,0.4692787260227565,True,True,0.25,0.25,False,0.382135764664834,True,True,0.25,0.25,False,0.37484663064715973,True,True,0.25,0.25,False,0.4692787260227565
Literature-RAG,piv-flow-cilia,specific,paper_grounded_local_candidate,completed,False,True,1,5,11,7,I need to measure the flow fields and backflow generated by an array of soft artificial cilia in a microfluidic channel while varying metachronal phase shifts. What equipment should I use?,10.0,10.0,6.0,4.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.6,0.4,0.0,"{'pdf': 5, 'abstract': 4, 'publisher_html': 1}",{'abstract': 4},particle image velocimetry system,3.0,must_have,3.0,must_have,,"[3, 0, 0, 1, 0]","['must_have', 'no_match', 'no_match', 'supporting_but_not_ideal', 'no_match']","['particle image velocimetry system', None, None, 'Nd:YAG pulsed laser', None]",1.0,True,True,0.25,0.25,False,0.4692787260227565,True,True,0.25,0.25,False,0.40564675264234756,True,True,0.25,0.25,False,0.39790915303180646,True,True,0.25,0.25,False,0.4692787260227565
